,r,K,v,d_A,beta,alpha,SSR
227,0.7011691387266029,100.0,1.118829650916173,3.9999999999999294,0.006153335226203765,0.6668225158583473,320.09647564792743
228,0.725299719295647,99.41025007622562,1.0187010549140032,0.5999796242296687,0.03154407206872854,0.7382921742087037,280.61033317745677
229,0.7563343279551064,100.0,0.9298174622811436,1.1482625854435125,0.16813307504429278,0.833156763337295,293.5588579322605
230,0.7325167291875043,99.99999999999666,0.9866811866755282,0.15677837266973269,0.006496363950705255,0.8344090452758999,335.9011604886249
231,0.7351189686824371,100.0,1.0155283665807808,3.9999999999999996,0.019074471015315383,0.6750519082498974,385.82202560595164
232,0.7262565748442816,100.0,1.0120454656635036,3.9999999999999756,0.011961605706188181,0.6679947417608456,442.5368394855647
233,0.6997558548079161,99.204023277176,1.0942942589231297,0.2942629201123039,0.09435132759048533,0.8557657983715367,201.7103623715322
234,0.7628694299284762,99.65896293183326,0.920128186707815,3.9999999999999996,0.003661564820558177,0.6597913536308602,157.98280879159543
235,0.7165267016264862,98.63879813742244,1.0590623653666749,3.9999999999999996,0.0206905574727895,0.6875026712756651,144.4548257917189
236,0.7217191737079444,100.0,1.076865441892866,3.9999999988141526,0.0015222844387355065,0.660870859366569,378.8935647693034
237,0.7279147725577878,100.0,1.062322205500833,3.9999999999999893,0.015679180717556553,0.6746775485074564,259.1135437081336
238,0.6383828849389647,97.56951961161074,1.3948347936092835,3.9999999999999996,0.010276136866040212,0.6617550203855702,827.559261477774
239,0.6915002025606473,97.97810739551234,1.2019358153837112,1.0816027859325916,0.1273119050277326,0.8099420661636695,126.53653514655372
240,0.7309973189480428,99.26253968332657,0.997920659140302,0.5379248882499885,0.06152616691433915,0.7930018090946299,112.1429940189766
241,0.6690376613676122,100.0,1.240967703092811,3.9999999999994533,0.02320045961989174,0.6822684792192442,93.00043798250871
242,0.7092483488233091,98.78896115657656,1.0818379115605743,2.0542297364830406,0.036770647277531834,0.706245801256452,103.08500638844214
243,0.6856515861173229,100.0,1.1683598352266586,0.6092291577121672,0.04830489111299582,0.7602067728821903,136.61834868172
244,0.6896497309766336,99.99437367901606,1.126733917766263,3.9999999999999885,0.01806201992624646,0.680386858478338,139.10206525100654
245,0.722449964845608,100.0,1.012491086068298,1.1810707965524827,0.12341100522943872,0.8096349684379807,178.39087258651972
246,0.7218672279518316,99.38163610664476,1.050963852717925,0.07331347662282786,0.0773445766660472,0.9817335550825833,248.36553604614545
247,0.6996399479968505,100.0,1.1118152410414022,1.174745934078761,6.435767386910861e-15,0.6809448489533709,118.56787713632761
248,0.728451642744388,100.0,1.0010903395013109,1.4776119629817823,0.10856798379089393,0.774388749439192,208.975367315572
249,0.7317815963790059,100.0,1.0162933667148606,0.10341729095156958,0.03767336768560381,0.9050003012145423,156.71284955716223
