,Confluence,Date,DrugDose,InitialCellNumber,ReplicateId,SeedingDensity,Time,WellId,CollectionFrequency,TimeInDays,CellLine
100,97.802965,5/14/2019 2:25:00 PM,50,75000,2,highDensity,40.5833333333333,E6,1,2,OVCAR4
101,92.25399,5/14/2019 2:25:00 PM,100,75000,2,highDensity,40.5833333333333,E7,1,2,OVCAR4
102,97.986775,5/14/2019 2:25:00 PM,0,75000,3,highDensity,40.5833333333333,F2,1,2,OVCAR4
103,97.53374500000001,5/14/2019 2:25:00 PM,1,75000,3,highDensity,40.5833333333333,F3,1,2,OVCAR4
104,95.520275,5/14/2019 2:25:00 PM,10,75000,3,highDensity,40.5833333333333,F4,1,2,OVCAR4
105,91.680385,5/14/2019 2:25:00 PM,25,75000,3,highDensity,40.5833333333333,F5,1,2,OVCAR4
106,88.671535,5/14/2019 2:25:00 PM,50,75000,3,highDensity,40.5833333333333,F6,1,2,OVCAR4
107,80.824275,5/14/2019 2:25:00 PM,100,75000,3,highDensity,40.5833333333333,F7,1,2,OVCAR4
108,26.218225000000004,5/15/2019 2:30:00 PM,0,5000,1,lowDensity,64.6666666666667,A2,1,3,OVCAR4
109,21.28067,5/15/2019 2:30:00 PM,1,5000,1,lowDensity,64.6666666666667,A3,1,3,OVCAR4
110,13.034407,5/15/2019 2:30:00 PM,10,5000,1,lowDensity,64.6666666666667,A4,1,3,OVCAR4
111,13.3801675,5/15/2019 2:30:00 PM,25,5000,1,lowDensity,64.6666666666667,A5,1,3,OVCAR4
112,11.873068499999999,5/15/2019 2:30:00 PM,50,5000,1,lowDensity,64.6666666666667,A6,1,3,OVCAR4
113,7.5393419999999995,5/15/2019 2:30:00 PM,100,5000,1,lowDensity,64.6666666666667,A7,1,3,OVCAR4
114,30.18195,5/15/2019 2:30:00 PM,0,5000,2,lowDensity,64.6666666666667,B2,1,3,OVCAR4
115,26.99015,5/15/2019 2:30:00 PM,1,5000,2,lowDensity,64.6666666666667,B3,1,3,OVCAR4
116,33.33478,5/15/2019 2:30:00 PM,10,5000,2,lowDensity,64.6666666666667,B4,1,3,OVCAR4
117,23.493805000000002,5/15/2019 2:30:00 PM,25,5000,2,lowDensity,64.6666666666667,B5,1,3,OVCAR4
118,13.810929999999999,5/15/2019 2:30:00 PM,50,5000,2,lowDensity,64.6666666666667,B6,1,3,OVCAR4
119,10.042513,5/15/2019 2:30:00 PM,100,5000,2,lowDensity,64.6666666666667,B7,1,3,OVCAR4
120,36.21328,5/15/2019 2:30:00 PM,0,5000,3,lowDensity,64.6666666666667,C2,1,3,OVCAR4
121,30.992695,5/15/2019 2:30:00 PM,1,5000,3,lowDensity,64.6666666666667,C3,1,3,OVCAR4
122,22.360025,5/15/2019 2:30:00 PM,10,5000,3,lowDensity,64.6666666666667,C4,1,3,OVCAR4
123,24.458289999999998,5/15/2019 2:30:00 PM,25,5000,3,lowDensity,64.6666666666667,C5,1,3,OVCAR4
124,17.87626,5/15/2019 2:30:00 PM,50,5000,3,lowDensity,64.6666666666667,C6,1,3,OVCAR4
125,8.1630235,5/15/2019 2:30:00 PM,100,5000,3,lowDensity,64.6666666666667,C7,1,3,OVCAR4
126,99.80334,5/15/2019 2:30:00 PM,0,75000,1,highDensity,64.6666666666667,D2,1,3,OVCAR4
127,99.94619,5/15/2019 2:30:00 PM,1,75000,1,highDensity,64.6666666666667,D3,1,3,OVCAR4
128,99.91286,5/15/2019 2:30:00 PM,10,75000,1,highDensity,64.6666666666667,D4,1,3,OVCAR4
129,99.67997,5/15/2019 2:30:00 PM,25,75000,1,highDensity,64.6666666666667,D5,1,3,OVCAR4
130,98.65609,5/15/2019 2:30:00 PM,50,75000,1,highDensity,64.6666666666667,D6,1,3,OVCAR4
131,87.47451000000001,5/15/2019 2:30:00 PM,100,75000,1,highDensity,64.6666666666667,D7,1,3,OVCAR4
132,99.92937,5/15/2019 2:30:00 PM,0,75000,2,highDensity,64.6666666666667,E2,1,3,OVCAR4
133,99.925705,5/15/2019 2:30:00 PM,1,75000,2,highDensity,64.6666666666667,E3,1,3,OVCAR4
134,99.852555,5/15/2019 2:30:00 PM,10,75000,2,highDensity,64.6666666666667,E4,1,3,OVCAR4
135,99.273255,5/15/2019 2:30:00 PM,25,75000,2,highDensity,64.6666666666667,E5,1,3,OVCAR4
136,97.20487,5/15/2019 2:30:00 PM,50,75000,2,highDensity,64.6666666666667,E6,1,3,OVCAR4
137,83.73906,5/15/2019 2:30:00 PM,100,75000,2,highDensity,64.6666666666667,E7,1,3,OVCAR4
138,99.807165,5/15/2019 2:30:00 PM,0,75000,3,highDensity,64.6666666666667,F2,1,3,OVCAR4
139,99.60592,5/15/2019 2:30:00 PM,1,75000,3,highDensity,64.6666666666667,F3,1,3,OVCAR4
140,98.81203,5/15/2019 2:30:00 PM,10,75000,3,highDensity,64.6666666666667,F4,1,3,OVCAR4
141,95.715005,5/15/2019 2:30:00 PM,25,75000,3,highDensity,64.6666666666667,F5,1,3,OVCAR4
142,89.431025,5/15/2019 2:30:00 PM,50,75000,3,highDensity,64.6666666666667,F6,1,3,OVCAR4
143,78.94450499999999,5/15/2019 2:30:00 PM,100,75000,3,highDensity,64.6666666666667,F7,1,3,OVCAR4
144,44.566205,5/16/2019 3:42:00 PM,0,5000,1,lowDensity,89.8666666666667,A2,1,4,OVCAR4
145,35.838694999999994,5/16/2019 3:42:00 PM,1,5000,1,lowDensity,89.8666666666667,A3,1,4,OVCAR4
146,15.68742,5/16/2019 3:42:00 PM,10,5000,1,lowDensity,89.8666666666667,A4,1,4,OVCAR4
147,12.109723,5/16/2019 3:42:00 PM,25,5000,1,lowDensity,89.8666666666667,A5,1,4,OVCAR4
148,11.002746,5/16/2019 3:42:00 PM,50,5000,1,lowDensity,89.8666666666667,A6,1,4,OVCAR4
149,6.575108999999999,5/16/2019 3:42:00 PM,100,5000,1,lowDensity,89.8666666666667,A7,1,4,OVCAR4
150,51.75605,5/16/2019 3:42:00 PM,0,5000,2,lowDensity,89.8666666666667,B2,1,4,OVCAR4
151,44.6806,5/16/2019 3:42:00 PM,1,5000,2,lowDensity,89.8666666666667,B3,1,4,OVCAR4
152,40.915845000000004,5/16/2019 3:42:00 PM,10,5000,2,lowDensity,89.8666666666667,B4,1,4,OVCAR4
153,24.094255000000004,5/16/2019 3:42:00 PM,25,5000,2,lowDensity,89.8666666666667,B5,1,4,OVCAR4
154,12.659945,5/16/2019 3:42:00 PM,50,5000,2,lowDensity,89.8666666666667,B6,1,4,OVCAR4
155,9.543409,5/16/2019 3:42:00 PM,100,5000,2,lowDensity,89.8666666666667,B7,1,4,OVCAR4
156,57.367369999999994,5/16/2019 3:42:00 PM,0,5000,3,lowDensity,89.8666666666667,C2,1,4,OVCAR4
157,51.293645,5/16/2019 3:42:00 PM,1,5000,3,lowDensity,89.8666666666667,C3,1,4,OVCAR4
158,27.77972,5/16/2019 3:42:00 PM,10,5000,3,lowDensity,89.8666666666667,C4,1,4,OVCAR4
159,24.806195000000002,5/16/2019 3:42:00 PM,25,5000,3,lowDensity,89.8666666666667,C5,1,4,OVCAR4
160,16.510080000000002,5/16/2019 3:42:00 PM,50,5000,3,lowDensity,89.8666666666667,C6,1,4,OVCAR4
161,6.9086765,5/16/2019 3:42:00 PM,100,5000,3,lowDensity,89.8666666666667,C7,1,4,OVCAR4
162,99.973235,5/16/2019 3:42:00 PM,0,75000,1,highDensity,89.8666666666667,D2,1,4,OVCAR4
163,88.98778999999999,5/16/2019 3:42:00 PM,1,75000,1,highDensity,89.8666666666667,D3,1,4,OVCAR4
164,99.05628999999999,5/16/2019 3:42:00 PM,10,75000,1,highDensity,89.8666666666667,D4,1,4,OVCAR4
165,99.70073500000001,5/16/2019 3:42:00 PM,25,75000,1,highDensity,89.8666666666667,D5,1,4,OVCAR4
166,97.264715,5/16/2019 3:42:00 PM,50,75000,1,highDensity,89.8666666666667,D6,1,4,OVCAR4
167,74.046905,5/16/2019 3:42:00 PM,100,75000,1,highDensity,89.8666666666667,D7,1,4,OVCAR4
168,99.98273999999999,5/16/2019 3:42:00 PM,0,75000,2,highDensity,89.8666666666667,E2,1,4,OVCAR4
169,99.97075000000001,5/16/2019 3:42:00 PM,1,75000,2,highDensity,89.8666666666667,E3,1,4,OVCAR4
170,99.92999,5/16/2019 3:42:00 PM,10,75000,2,highDensity,89.8666666666667,E4,1,4,OVCAR4
171,97.781845,5/16/2019 3:42:00 PM,25,75000,2,highDensity,89.8666666666667,E5,1,4,OVCAR4
172,93.861565,5/16/2019 3:42:00 PM,50,75000,2,highDensity,89.8666666666667,E6,1,4,OVCAR4
173,74.013615,5/16/2019 3:42:00 PM,100,75000,2,highDensity,89.8666666666667,E7,1,4,OVCAR4
174,99.97883,5/16/2019 3:42:00 PM,0,75000,3,highDensity,89.8666666666667,F2,1,4,OVCAR4
175,99.967945,5/16/2019 3:42:00 PM,1,75000,3,highDensity,89.8666666666667,F3,1,4,OVCAR4
176,99.59308,5/16/2019 3:42:00 PM,10,75000,3,highDensity,89.8666666666667,F4,1,4,OVCAR4
177,95.791035,5/16/2019 3:42:00 PM,25,75000,3,highDensity,89.8666666666667,F5,1,4,OVCAR4
178,84.119865,5/16/2019 3:42:00 PM,50,75000,3,highDensity,89.8666666666667,F6,1,4,OVCAR4
179,62.78435,5/16/2019 3:42:00 PM,100,75000,3,highDensity,89.8666666666667,F7,1,4,OVCAR4
180,70.28289,5/17/2019 5:20:00 PM,0,5000,1,lowDensity,115.5,A2,1,5,OVCAR4
181,53.26232,5/17/2019 5:20:00 PM,1,5000,1,lowDensity,115.5,A3,1,5,OVCAR4
182,16.434435,5/17/2019 5:20:00 PM,10,5000,1,lowDensity,115.5,A4,1,5,OVCAR4
183,12.2606455,5/17/2019 5:20:00 PM,25,5000,1,lowDensity,115.5,A5,1,5,OVCAR4
184,11.574412500000001,5/17/2019 5:20:00 PM,50,5000,1,lowDensity,115.5,A6,1,5,OVCAR4
185,6.1551935,5/17/2019 5:20:00 PM,100,5000,1,lowDensity,115.5,A7,1,5,OVCAR4
186,77.74914,5/17/2019 5:20:00 PM,0,5000,2,lowDensity,115.5,B2,1,5,OVCAR4
187,64.60835,5/17/2019 5:20:00 PM,1,5000,2,lowDensity,115.5,B3,1,5,OVCAR4
188,43.13553,5/17/2019 5:20:00 PM,10,5000,2,lowDensity,115.5,B4,1,5,OVCAR4
189,20.522195,5/17/2019 5:20:00 PM,25,5000,2,lowDensity,115.5,B5,1,5,OVCAR4
190,13.269545,5/17/2019 5:20:00 PM,50,5000,2,lowDensity,115.5,B6,1,5,OVCAR4
191,7.814261,5/17/2019 5:20:00 PM,100,5000,2,lowDensity,115.5,B7,1,5,OVCAR4
192,79.75969,5/17/2019 5:20:00 PM,0,5000,3,lowDensity,115.5,C2,1,5,OVCAR4
193,70.166415,5/17/2019 5:20:00 PM,1,5000,3,lowDensity,115.5,C3,1,5,OVCAR4
194,31.602359999999997,5/17/2019 5:20:00 PM,10,5000,3,lowDensity,115.5,C4,1,5,OVCAR4
195,20.319615,5/17/2019 5:20:00 PM,25,5000,3,lowDensity,115.5,C5,1,5,OVCAR4
196,15.181540000000002,5/17/2019 5:20:00 PM,50,5000,3,lowDensity,115.5,C6,1,5,OVCAR4
197,5.939054,5/17/2019 5:20:00 PM,100,5000,3,lowDensity,115.5,C7,1,5,OVCAR4
198,99.99999,5/17/2019 5:20:00 PM,0,75000,1,highDensity,115.5,D2,1,5,OVCAR4
199,95.340655,5/17/2019 5:20:00 PM,1,75000,1,highDensity,115.5,D3,1,5,OVCAR4
200,99.4984,5/17/2019 5:20:00 PM,10,75000,1,highDensity,115.5,D4,1,5,OVCAR4
201,99.60813999999999,5/17/2019 5:20:00 PM,25,75000,1,highDensity,115.5,D5,1,5,OVCAR4
202,96.99647999999999,5/17/2019 5:20:00 PM,50,75000,1,highDensity,115.5,D6,1,5,OVCAR4
203,67.59597,5/17/2019 5:20:00 PM,100,75000,1,highDensity,115.5,D7,1,5,OVCAR4
204,99.997475,5/17/2019 5:20:00 PM,0,75000,2,highDensity,115.5,E2,1,5,OVCAR4
205,99.99999,5/17/2019 5:20:00 PM,1,75000,2,highDensity,115.5,E3,1,5,OVCAR4
206,99.98290499999999,5/17/2019 5:20:00 PM,10,75000,2,highDensity,115.5,E4,1,5,OVCAR4
207,97.29655,5/17/2019 5:20:00 PM,25,75000,2,highDensity,115.5,E5,1,5,OVCAR4
208,92.557995,5/17/2019 5:20:00 PM,50,75000,2,highDensity,115.5,E6,1,5,OVCAR4
209,63.330735000000004,5/17/2019 5:20:00 PM,100,75000,2,highDensity,115.5,E7,1,5,OVCAR4
210,99.99999,5/17/2019 5:20:00 PM,0,75000,3,highDensity,115.5,F2,1,5,OVCAR4
211,99.998825,5/17/2019 5:20:00 PM,1,75000,3,highDensity,115.5,F3,1,5,OVCAR4
212,99.78096500000001,5/17/2019 5:20:00 PM,10,75000,3,highDensity,115.5,F4,1,5,OVCAR4
213,85.753005,5/17/2019 5:20:00 PM,25,75000,3,highDensity,115.5,F5,1,5,OVCAR4
214,79.77539999999999,5/17/2019 5:20:00 PM,50,75000,3,highDensity,115.5,F6,1,5,OVCAR4
215,56.2168,5/17/2019 5:20:00 PM,100,75000,3,highDensity,115.5,F7,1,5,OVCAR4
216,88.008205,5/18/2019 4:38:00 PM,0,5000,1,lowDensity,138.8,A2,1,6,OVCAR4
217,71.62626,5/18/2019 4:38:00 PM,1,5000,1,lowDensity,138.8,A3,1,6,OVCAR4
218,16.407055,5/18/2019 4:38:00 PM,10,5000,1,lowDensity,138.8,A4,1,6,OVCAR4
219,11.9642145,5/18/2019 4:38:00 PM,25,5000,1,lowDensity,138.8,A5,1,6,OVCAR4
220,9.777581999999999,5/18/2019 4:38:00 PM,50,5000,1,lowDensity,138.8,A6,1,6,OVCAR4
221,6.7063845,5/18/2019 4:38:00 PM,100,5000,1,lowDensity,138.8,A7,1,6,OVCAR4
222,94.475885,5/18/2019 4:38:00 PM,0,5000,2,lowDensity,138.8,B2,1,6,OVCAR4
223,78.50632999999999,5/18/2019 4:38:00 PM,1,5000,2,lowDensity,138.8,B3,1,6,OVCAR4
224,42.258275,5/18/2019 4:38:00 PM,10,5000,2,lowDensity,138.8,B4,1,6,OVCAR4
225,16.610554999999998,5/18/2019 4:38:00 PM,25,5000,2,lowDensity,138.8,B5,1,6,OVCAR4
226,10.846214499999999,5/18/2019 4:38:00 PM,50,5000,2,lowDensity,138.8,B6,1,6,OVCAR4
227,6.9788555,5/18/2019 4:38:00 PM,100,5000,2,lowDensity,138.8,B7,1,6,OVCAR4
228,92.088695,5/18/2019 4:38:00 PM,0,5000,3,lowDensity,138.8,C2,1,6,OVCAR4
229,80.769465,5/18/2019 4:38:00 PM,1,5000,3,lowDensity,138.8,C3,1,6,OVCAR4
230,30.400235,5/18/2019 4:38:00 PM,10,5000,3,lowDensity,138.8,C4,1,6,OVCAR4
231,19.131595,5/18/2019 4:38:00 PM,25,5000,3,lowDensity,138.8,C5,1,6,OVCAR4
232,14.402434999999999,5/18/2019 4:38:00 PM,50,5000,3,lowDensity,138.8,C6,1,6,OVCAR4
233,7.946648999999999,5/18/2019 4:38:00 PM,100,5000,3,lowDensity,138.8,C7,1,6,OVCAR4
234,99.99999,5/18/2019 4:38:00 PM,0,75000,1,highDensity,138.8,D2,1,6,OVCAR4
235,96.6474,5/18/2019 4:38:00 PM,1,75000,1,highDensity,138.8,D3,1,6,OVCAR4
236,96.722285,5/18/2019 4:38:00 PM,10,75000,1,highDensity,138.8,D4,1,6,OVCAR4
237,80.666505,5/18/2019 4:38:00 PM,25,75000,1,highDensity,138.8,D5,1,6,OVCAR4
238,87.546235,5/18/2019 4:38:00 PM,50,75000,1,highDensity,138.8,D6,1,6,OVCAR4
239,50.775075,5/18/2019 4:38:00 PM,100,75000,1,highDensity,138.8,D7,1,6,OVCAR4
240,99.99772,5/18/2019 4:38:00 PM,0,75000,2,highDensity,138.8,E2,1,6,OVCAR4
241,99.99999,5/18/2019 4:38:00 PM,1,75000,2,highDensity,138.8,E3,1,6,OVCAR4
242,98.038415,5/18/2019 4:38:00 PM,10,75000,2,highDensity,138.8,E4,1,6,OVCAR4
243,98.23538500000001,5/18/2019 4:38:00 PM,25,75000,2,highDensity,138.8,E5,1,6,OVCAR4
244,86.68072000000001,5/18/2019 4:38:00 PM,50,75000,2,highDensity,138.8,E6,1,6,OVCAR4
245,58.78752,5/18/2019 4:38:00 PM,100,75000,2,highDensity,138.8,E7,1,6,OVCAR4
246,99.99999,5/18/2019 4:38:00 PM,0,75000,3,highDensity,138.8,F2,1,6,OVCAR4
247,99.99999,5/18/2019 4:38:00 PM,1,75000,3,highDensity,138.8,F3,1,6,OVCAR4
248,92.66743,5/18/2019 4:38:00 PM,10,75000,3,highDensity,138.8,F4,1,6,OVCAR4
249,84.62794500000001,5/18/2019 4:38:00 PM,25,75000,3,highDensity,138.8,F5,1,6,OVCAR4
250,73.01789,5/18/2019 4:38:00 PM,50,75000,3,highDensity,138.8,F6,1,6,OVCAR4
251,51.018595000000005,5/18/2019 4:38:00 PM,100,75000,3,highDensity,138.8,F7,1,6,OVCAR4
252,93.306255,5/19/2019 12:08:00 PM,0,5000,1,lowDensity,158.3,A2,1,7,OVCAR4
253,80.20767000000001,5/19/2019 12:08:00 PM,1,5000,1,lowDensity,158.3,A3,1,7,OVCAR4
254,12.71286,5/19/2019 12:08:00 PM,10,5000,1,lowDensity,158.3,A4,1,7,OVCAR4
255,8.2611895,5/19/2019 12:08:00 PM,25,5000,1,lowDensity,158.3,A5,1,7,OVCAR4
256,7.683086500000001,5/19/2019 12:08:00 PM,50,5000,1,lowDensity,158.3,A6,1,7,OVCAR4
257,4.914103,5/19/2019 12:08:00 PM,100,5000,1,lowDensity,158.3,A7,1,7,OVCAR4
258,99.03891000000002,5/19/2019 12:08:00 PM,0,5000,2,lowDensity,158.3,B2,1,7,OVCAR4
259,86.81826000000001,5/19/2019 12:08:00 PM,1,5000,2,lowDensity,158.3,B3,1,7,OVCAR4
260,35.863495,5/19/2019 12:08:00 PM,10,5000,2,lowDensity,158.3,B4,1,7,OVCAR4
261,12.4803825,5/19/2019 12:08:00 PM,25,5000,2,lowDensity,158.3,B5,1,7,OVCAR4
262,9.5718635,5/19/2019 12:08:00 PM,50,5000,2,lowDensity,158.3,B6,1,7,OVCAR4
263,7.8346025,5/19/2019 12:08:00 PM,100,5000,2,lowDensity,158.3,B7,1,7,OVCAR4
264,97.721665,5/19/2019 12:08:00 PM,0,5000,3,lowDensity,158.3,C2,1,7,OVCAR4
265,90.133185,5/19/2019 12:08:00 PM,1,5000,3,lowDensity,158.3,C3,1,7,OVCAR4
266,27.467554999999997,5/19/2019 12:08:00 PM,10,5000,3,lowDensity,158.3,C4,1,7,OVCAR4
267,21.32475,5/19/2019 12:08:00 PM,25,5000,3,lowDensity,158.3,C5,1,7,OVCAR4
268,19.690205,5/19/2019 12:08:00 PM,50,5000,3,lowDensity,158.3,C6,1,7,OVCAR4
269,9.495227,5/19/2019 12:08:00 PM,100,5000,3,lowDensity,158.3,C7,1,7,OVCAR4
270,99.97727,5/19/2019 12:08:00 PM,0,75000,1,highDensity,158.3,D2,1,7,OVCAR4
271,97.95504500000001,5/19/2019 12:08:00 PM,1,75000,1,highDensity,158.3,D3,1,7,OVCAR4
272,93.68025,5/19/2019 12:08:00 PM,10,75000,1,highDensity,158.3,D4,1,7,OVCAR4
273,66.18622,5/19/2019 12:08:00 PM,25,75000,1,highDensity,158.3,D5,1,7,OVCAR4
274,82.39731499999999,5/19/2019 12:08:00 PM,50,75000,1,highDensity,158.3,D6,1,7,OVCAR4
275,38.572285,5/19/2019 12:08:00 PM,100,75000,1,highDensity,158.3,D7,1,7,OVCAR4
276,99.99999,5/19/2019 12:08:00 PM,0,75000,2,highDensity,158.3,E2,1,7,OVCAR4
277,99.99999,5/19/2019 12:08:00 PM,1,75000,2,highDensity,158.3,E3,1,7,OVCAR4
278,95.71893,5/19/2019 12:08:00 PM,10,75000,2,highDensity,158.3,E4,1,7,OVCAR4
279,96.67047500000001,5/19/2019 12:08:00 PM,25,75000,2,highDensity,158.3,E5,1,7,OVCAR4
280,78.87027,5/19/2019 12:08:00 PM,50,75000,2,highDensity,158.3,E6,1,7,OVCAR4
281,46.67519,5/19/2019 12:08:00 PM,100,75000,2,highDensity,158.3,E7,1,7,OVCAR4
282,99.99999,5/19/2019 12:08:00 PM,0,75000,3,highDensity,158.3,F2,1,7,OVCAR4
283,99.99999,5/19/2019 12:08:00 PM,1,75000,3,highDensity,158.3,F3,1,7,OVCAR4
284,89.55073000000002,5/19/2019 12:08:00 PM,10,75000,3,highDensity,158.3,F4,1,7,OVCAR4
285,82.62582,5/19/2019 12:08:00 PM,25,75000,3,highDensity,158.3,F5,1,7,OVCAR4
286,67.08841,5/19/2019 12:08:00 PM,50,75000,3,highDensity,158.3,F6,1,7,OVCAR4
287,39.449815,5/19/2019 12:08:00 PM,100,75000,3,highDensity,158.3,F7,1,7,OVCAR4
288,97.60479,5/20/2019 4:39:00 PM,0,5000,1,lowDensity,186.81666666666698,A2,1,8,OVCAR4
289,91.46527499999999,5/20/2019 4:39:00 PM,1,5000,1,lowDensity,186.81666666666698,A3,1,8,OVCAR4
290,12.425225,5/20/2019 4:39:00 PM,10,5000,1,lowDensity,186.81666666666698,A4,1,8,OVCAR4
291,8.024352499999999,5/20/2019 4:39:00 PM,25,5000,1,lowDensity,186.81666666666698,A5,1,8,OVCAR4
292,9.641114,5/20/2019 4:39:00 PM,50,5000,1,lowDensity,186.81666666666698,A6,1,8,OVCAR4
293,4.005543,5/20/2019 4:39:00 PM,100,5000,1,lowDensity,186.81666666666698,A7,1,8,OVCAR4
294,99.805585,5/20/2019 4:39:00 PM,0,5000,2,lowDensity,186.81666666666698,B2,1,8,OVCAR4
295,96.46672000000001,5/20/2019 4:39:00 PM,1,5000,2,lowDensity,186.81666666666698,B3,1,8,OVCAR4
296,35.939335,5/20/2019 4:39:00 PM,10,5000,2,lowDensity,186.81666666666698,B4,1,8,OVCAR4
297,12.1011565,5/20/2019 4:39:00 PM,25,5000,2,lowDensity,186.81666666666698,B5,1,8,OVCAR4
298,8.658574,5/20/2019 4:39:00 PM,50,5000,2,lowDensity,186.81666666666698,B6,1,8,OVCAR4
299,4.562746,5/20/2019 4:39:00 PM,100,5000,2,lowDensity,186.81666666666698,B7,1,8,OVCAR4
300,99.36854,5/20/2019 4:39:00 PM,0,5000,3,lowDensity,186.81666666666698,C2,1,8,OVCAR4
301,96.38712000000001,5/20/2019 4:39:00 PM,1,5000,3,lowDensity,186.81666666666698,C3,1,8,OVCAR4
302,26.196550000000002,5/20/2019 4:39:00 PM,10,5000,3,lowDensity,186.81666666666698,C4,1,8,OVCAR4
303,19.915029999999998,5/20/2019 4:39:00 PM,25,5000,3,lowDensity,186.81666666666698,C5,1,8,OVCAR4
304,22.768735,5/20/2019 4:39:00 PM,50,5000,3,lowDensity,186.81666666666698,C6,1,8,OVCAR4
305,8.0471835,5/20/2019 4:39:00 PM,100,5000,3,lowDensity,186.81666666666698,C7,1,8,OVCAR4
306,99.99999,5/20/2019 4:39:00 PM,0,75000,1,highDensity,186.81666666666698,D2,1,8,OVCAR4
307,99.00564,5/20/2019 4:39:00 PM,1,75000,1,highDensity,186.81666666666698,D3,1,8,OVCAR4
308,85.728085,5/20/2019 4:39:00 PM,10,75000,1,highDensity,186.81666666666698,D4,1,8,OVCAR4
309,52.951769999999996,5/20/2019 4:39:00 PM,25,75000,1,highDensity,186.81666666666698,D5,1,8,OVCAR4
310,75.88817,5/20/2019 4:39:00 PM,50,75000,1,highDensity,186.81666666666698,D6,1,8,OVCAR4
311,31.634555000000002,5/20/2019 4:39:00 PM,100,75000,1,highDensity,186.81666666666698,D7,1,8,OVCAR4
312,99.99999,5/20/2019 4:39:00 PM,0,75000,2,highDensity,186.81666666666698,E2,1,8,OVCAR4
313,99.99999,5/20/2019 4:39:00 PM,1,75000,2,highDensity,186.81666666666698,E3,1,8,OVCAR4
314,95.17029500000001,5/20/2019 4:39:00 PM,10,75000,2,highDensity,186.81666666666698,E4,1,8,OVCAR4
315,97.260975,5/20/2019 4:39:00 PM,25,75000,2,highDensity,186.81666666666698,E5,1,8,OVCAR4
316,67.249095,5/20/2019 4:39:00 PM,50,75000,2,highDensity,186.81666666666698,E6,1,8,OVCAR4
317,36.91385,5/20/2019 4:39:00 PM,100,75000,2,highDensity,186.81666666666698,E7,1,8,OVCAR4
318,99.99999,5/20/2019 4:39:00 PM,0,75000,3,highDensity,186.81666666666698,F2,1,8,OVCAR4
319,99.99999,5/20/2019 4:39:00 PM,1,75000,3,highDensity,186.81666666666698,F3,1,8,OVCAR4
320,93.19101,5/20/2019 4:39:00 PM,10,75000,3,highDensity,186.81666666666698,F4,1,8,OVCAR4
321,79.166555,5/20/2019 4:39:00 PM,25,75000,3,highDensity,186.81666666666698,F5,1,8,OVCAR4
322,57.921435,5/20/2019 4:39:00 PM,50,75000,3,highDensity,186.81666666666698,F6,1,8,OVCAR4
323,32.244045,5/20/2019 4:39:00 PM,100,75000,3,highDensity,186.81666666666698,F7,1,8,OVCAR4
324,99.72449,5/21/2019 4:31:00 PM,0,5000,1,lowDensity,210.68333333333302,A2,1,9,OVCAR4
325,97.84675999999999,5/21/2019 4:31:00 PM,1,5000,1,lowDensity,210.68333333333302,A3,1,9,OVCAR4
326,13.831029999999998,5/21/2019 4:31:00 PM,10,5000,1,lowDensity,210.68333333333302,A4,1,9,OVCAR4
327,9.096,5/21/2019 4:31:00 PM,25,5000,1,lowDensity,210.68333333333302,A5,1,9,OVCAR4
328,11.977193499999998,5/21/2019 4:31:00 PM,50,5000,1,lowDensity,210.68333333333302,A6,1,9,OVCAR4
329,3.8456660000000005,5/21/2019 4:31:00 PM,100,5000,1,lowDensity,210.68333333333302,A7,1,9,OVCAR4
330,99.973,5/21/2019 4:31:00 PM,0,5000,2,lowDensity,210.68333333333302,B2,1,9,OVCAR4
331,99.23556500000001,5/21/2019 4:31:00 PM,1,5000,2,lowDensity,210.68333333333302,B3,1,9,OVCAR4
332,37.68531,5/21/2019 4:31:00 PM,10,5000,2,lowDensity,210.68333333333302,B4,1,9,OVCAR4
333,17.941575,5/21/2019 4:31:00 PM,25,5000,2,lowDensity,210.68333333333302,B5,1,9,OVCAR4
334,12.051743000000002,5/21/2019 4:31:00 PM,50,5000,2,lowDensity,210.68333333333302,B6,1,9,OVCAR4
335,5.396672000000001,5/21/2019 4:31:00 PM,100,5000,2,lowDensity,210.68333333333302,B7,1,9,OVCAR4
336,99.791215,5/21/2019 4:31:00 PM,0,5000,3,lowDensity,210.68333333333302,C2,1,9,OVCAR4
337,99.27172999999999,5/21/2019 4:31:00 PM,1,5000,3,lowDensity,210.68333333333302,C3,1,9,OVCAR4
338,27.638669999999998,5/21/2019 4:31:00 PM,10,5000,3,lowDensity,210.68333333333302,C4,1,9,OVCAR4
339,25.910685,5/21/2019 4:31:00 PM,25,5000,3,lowDensity,210.68333333333302,C5,1,9,OVCAR4
340,24.96143,5/21/2019 4:31:00 PM,50,5000,3,lowDensity,210.68333333333302,C6,1,9,OVCAR4
341,10.0116815,5/21/2019 4:31:00 PM,100,5000,3,lowDensity,210.68333333333302,C7,1,9,OVCAR4
342,99.99999,5/21/2019 4:31:00 PM,0,75000,1,highDensity,210.68333333333302,D2,1,9,OVCAR4
343,99.91137,5/21/2019 4:31:00 PM,1,75000,1,highDensity,210.68333333333302,D3,1,9,OVCAR4
344,80.775975,5/21/2019 4:31:00 PM,10,75000,1,highDensity,210.68333333333302,D4,1,9,OVCAR4
