,Date,DrugConcentration,Flank,MouseId,Time,TreatmentBranch,Volume
1579,2020/02/16,100.0,Right,45,67,MTD,
1580,2020/02/17,100.0,Right,45,68,MTD,481.5
1581,2020/02/18,100.0,Right,45,69,MTD,
1582,2020/02/19,100.0,Right,45,70,MTD,569.0
1583,2020/02/20,100.0,Right,45,71,MTD,
1584,2020/02/21,100.0,Right,45,72,MTD,642.3
1585,2020/02/22,100.0,Right,45,73,MTD,
1586,2020/02/23,100.0,Right,45,74,MTD,
1587,2020/02/24,100.0,Right,45,75,MTD,634.7
1588,2020/02/25,100.0,Right,45,76,MTD,
1589,2020/02/26,100.0,Right,45,77,MTD,664.0
1590,2020/02/27,100.0,Right,45,78,MTD,
1591,2020/02/28,100.0,Right,45,79,MTD,729.9
1592,2020/02/29,100.0,Right,45,80,MTD,
1593,2020/03/01,100.0,Right,45,81,MTD,
1594,2020/03/02,100.0,Right,45,82,MTD,964.0
1595,2020/03/03,100.0,Right,45,83,MTD,
1596,2020/03/04,100.0,Right,45,84,MTD,992.2
1597,2020/03/05,100.0,Right,45,85,MTD,
1598,2020/03/06,100.0,Right,45,86,MTD,816.7
1599,2020/03/07,100.0,Right,45,87,MTD,
1600,2020/03/08,100.0,Right,45,88,MTD,
1601,2020/03/09,100.0,Right,45,89,MTD,1027.0
1602,2020/03/10,100.0,Right,45,90,MTD,
1603,2020/03/11,100.0,Right,45,91,MTD,1153.1
1604,2020/03/12,100.0,Right,45,92,MTD,
1605,2020/03/13,100.0,Right,45,93,MTD,1378.1
1606,2020/03/14,100.0,Right,45,94,MTD,
1607,2020/03/15,100.0,Right,45,95,MTD,
1608,2020/03/16,100.0,Right,45,96,MTD,1270.6
1609,2020/03/17,100.0,Right,45,97,MTD,
1610,2020/03/18,100.0,Right,45,98,MTD,1121.7
1611,2020/03/19,100.0,Right,45,99,MTD,
1612,2020/03/20,X,Right,45,100,MTD,1386.0
1613,2020/03/21,X,Right,45,101,MTD,
1614,2020/03/22,X,Right,45,102,MTD,
1615,2020/03/23,X,Right,45,103,MTD,
1616,2020/03/24,X,Right,45,104,MTD,
1617,2020/03/25,X,Right,45,105,MTD,
1618,2020/03/26,X,Right,45,106,MTD,
1619,2020/03/27,X,Right,45,107,MTD,
1620,2019/12/11,0.0,Right,46,0,MTD,15.6
1621,2019/12/12,0.0,Right,46,1,MTD,
1622,2019/12/13,0.0,Right,46,2,MTD,5.4
1623,2019/12/14,0.0,Right,46,3,MTD,
1624,2019/12/15,0.0,Right,46,4,MTD,
1625,2019/12/16,0.0,Right,46,5,MTD,8.9
1626,2019/12/17,0.0,Right,46,6,MTD,
1627,2019/12/18,0.0,Right,46,7,MTD,9.0
1628,2019/12/19,0.0,Right,46,8,MTD,
1629,2019/12/20,0.0,Right,46,9,MTD,15.1
1630,2019/12/21,0.0,Right,46,10,MTD,
1631,2019/12/22,0.0,Right,46,11,MTD,
1632,2019/12/23,0.0,Right,46,12,MTD,20.7
1633,2019/12/24,0.0,Right,46,13,MTD,
1634,2019/12/25,0.0,Right,46,14,MTD,
1635,2019/12/26,0.0,Right,46,15,MTD,
1636,2019/12/27,100.0,Right,46,16,MTD,27.0
1637,2019/12/28,100.0,Right,46,17,MTD,
1638,2019/12/29,0.0,Right,46,18,MTD,
1639,2019/12/30,100.0,Right,46,19,MTD,40.0
1640,2019/12/31,100.0,Right,46,20,MTD,45.9
1641,2020/01/01,100.0,Right,46,21,MTD,
1642,2020/01/02,100.0,Right,46,22,MTD,55.4
1643,2020/01/03,100.0,Right,46,23,MTD,61.9
1644,2020/01/04,100.0,Right,46,24,MTD,
1645,2020/01/05,100.0,Right,46,25,MTD,
1646,2020/01/06,100.0,Right,46,26,MTD,65.3
1647,2020/01/07,100.0,Right,46,27,MTD,
1648,2020/01/08,100.0,Right,46,28,MTD,81.1
1649,2020/01/09,100.0,Right,46,29,MTD,
1650,2020/01/10,100.0,Right,46,30,MTD,90.9
1651,2020/01/11,100.0,Right,46,31,MTD,
1652,2020/01/12,100.0,Right,46,32,MTD,
1653,2020/01/13,100.0,Right,46,33,MTD,140.2
1654,2020/01/14,100.0,Right,46,34,MTD,
1655,2020/01/15,100.0,Right,46,35,MTD,175.2
1656,2020/01/16,100.0,Right,46,36,MTD,
1657,2020/01/17,100.0,Right,46,37,MTD,169.0
1658,2020/01/18,100.0,Right,46,38,MTD,
1659,2020/01/19,100.0,Right,46,39,MTD,
1660,2020/01/20,100.0,Right,46,40,MTD,137.8
1661,2020/01/21,100.0,Right,46,41,MTD,
1662,2020/01/22,100.0,Right,46,42,MTD,152.1
1663,2020/01/23,100.0,Right,46,43,MTD,
1664,2020/01/24,100.0,Right,46,44,MTD,151.4
1665,2020/01/25,100.0,Right,46,45,MTD,
1666,2020/01/26,100.0,Right,46,46,MTD,
1667,2020/01/27,100.0,Right,46,47,MTD,229.3
1668,2020/01/28,100.0,Right,46,48,MTD,
1669,2020/01/29,100.0,Right,46,49,MTD,224.7
1670,2020/01/30,100.0,Right,46,50,MTD,
1671,2020/01/31,100.0,Right,46,51,MTD,257.4
1672,2020/02/01,100.0,Right,46,52,MTD,
1673,2020/02/02,100.0,Right,46,53,MTD,
1674,2020/02/03,100.0,Right,46,54,MTD,240.5
1675,2020/02/04,100.0,Right,46,55,MTD,
1676,2020/02/05,100.0,Right,46,56,MTD,214.8
1677,2020/02/06,100.0,Right,46,57,MTD,
1678,2020/02/07,100.0,Right,46,58,MTD,321.5
1679,2020/02/08,100.0,Right,46,59,MTD,
1680,2020/02/09,100.0,Right,46,60,MTD,
1681,2020/02/10,100.0,Right,46,61,MTD,354.3
1682,2020/02/11,100.0,Right,46,62,MTD,
1683,2020/02/12,100.0,Right,46,63,MTD,327.9
1684,2020/02/13,100.0,Right,46,64,MTD,
1685,2020/02/14,100.0,Right,46,65,MTD,392.7
1686,2020/02/15,100.0,Right,46,66,MTD,
1687,2020/02/16,100.0,Right,46,67,MTD,
1688,2020/02/17,100.0,Right,46,68,MTD,388.8
1689,2020/02/18,100.0,Right,46,69,MTD,
1690,2020/02/19,100.0,Right,46,70,MTD,415.4
1691,2020/02/20,100.0,Right,46,71,MTD,
1692,2020/02/21,100.0,Right,46,72,MTD,421.9
1693,2020/02/22,100.0,Right,46,73,MTD,
1694,2020/02/23,100.0,Right,46,74,MTD,
1695,2020/02/24,100.0,Right,46,75,MTD,466.9
1696,2020/02/25,100.0,Right,46,76,MTD,
1697,2020/02/26,100.0,Right,46,77,MTD,446.8
1698,2020/02/27,100.0,Right,46,78,MTD,
1699,2020/02/28,100.0,Right,46,79,MTD,666.0
1700,2020/02/29,100.0,Right,46,80,MTD,
1701,2020/03/01,100.0,Right,46,81,MTD,
1702,2020/03/02,100.0,Right,46,82,MTD,599.7
1703,2020/03/03,100.0,Right,46,83,MTD,
1704,2020/03/04,100.0,Right,46,84,MTD,774.7
1705,2020/03/05,100.0,Right,46,85,MTD,
1706,2020/03/06,100.0,Right,46,86,MTD,846.3
1707,2020/03/07,100.0,Right,46,87,MTD,
1708,2020/03/08,100.0,Right,46,88,MTD,
1709,2020/03/09,100.0,Right,46,89,MTD,809.4
1710,2020/03/10,100.0,Right,46,90,MTD,
1711,2020/03/11,100.0,Right,46,91,MTD,729.8
1712,2020/03/12,100.0,Right,46,92,MTD,
1713,2020/03/13,100.0,Right,46,93,MTD,887.4
1714,2020/03/14,100.0,Right,46,94,MTD,
1715,2020/03/15,100.0,Right,46,95,MTD,
1716,2020/03/16,100.0,Right,46,96,MTD,870.3
1717,2020/03/17,100.0,Right,46,97,MTD,
1718,2020/03/18,100.0,Right,46,98,MTD,1121.7
1719,2020/03/19,100.0,Right,46,99,MTD,
1720,2020/03/20,100.0,Right,46,100,MTD,977.1
1721,2020/03/21,100.0,Right,46,101,MTD,
1722,2020/03/22,100.0,Right,46,102,MTD,
1723,2020/03/23,100.0,Right,46,103,MTD,996.8
1724,2020/03/24,100.0,Right,46,104,MTD,
1725,2020/03/25,100.0,Right,46,105,MTD,1310.5
1726,2020/03/26,100.0,Right,46,106,MTD,
1727,2020/03/27,X,Right,46,107,MTD,957.6
1728,2019/12/11,0.0,Right,47,0,MTD,0.0
1729,2019/12/12,0.0,Right,47,1,MTD,
1730,2019/12/13,0.0,Right,47,2,MTD,0.0
1731,2019/12/14,0.0,Right,47,3,MTD,
1732,2019/12/15,0.0,Right,47,4,MTD,
1733,2019/12/16,0.0,Right,47,5,MTD,13.4
1734,2019/12/17,0.0,Right,47,6,MTD,
1735,2019/12/18,0.0,Right,47,7,MTD,9.2
1736,2019/12/19,0.0,Right,47,8,MTD,
1737,2019/12/20,0.0,Right,47,9,MTD,17.3
1738,2019/12/21,0.0,Right,47,10,MTD,
1739,2019/12/22,0.0,Right,47,11,MTD,
1740,2019/12/23,0.0,Right,47,12,MTD,23.4
1741,2019/12/24,0.0,Right,47,13,MTD,
1742,2019/12/25,0.0,Right,47,14,MTD,
1743,2019/12/26,0.0,Right,47,15,MTD,
1744,2019/12/27,100.0,Right,47,16,MTD,22.7
1745,2019/12/28,100.0,Right,47,17,MTD,
1746,2019/12/29,0.0,Right,47,18,MTD,
1747,2019/12/30,100.0,Right,47,19,MTD,38.4
1748,2019/12/31,100.0,Right,47,20,MTD,32.6
1749,2020/01/01,100.0,Right,47,21,MTD,
1750,2020/01/02,100.0,Right,47,22,MTD,71.5
1751,2020/01/03,100.0,Right,47,23,MTD,69.8
1752,2020/01/04,100.0,Right,47,24,MTD,
1753,2020/01/05,100.0,Right,47,25,MTD,
1754,2020/01/06,100.0,Right,47,26,MTD,112.9
1755,2020/01/07,100.0,Right,47,27,MTD,
1756,2020/01/08,100.0,Right,47,28,MTD,90.9
1757,2020/01/09,100.0,Right,47,29,MTD,
1758,2020/01/10,100.0,Right,47,30,MTD,102.6
1759,2020/01/11,100.0,Right,47,31,MTD,
1760,2020/01/12,100.0,Right,47,32,MTD,
1761,2020/01/13,100.0,Right,47,33,MTD,87.7
1762,2020/01/14,100.0,Right,47,34,MTD,
1763,2020/01/15,100.0,Right,47,35,MTD,84.5
1764,2020/01/16,100.0,Right,47,36,MTD,
1765,2020/01/17,100.0,Right,47,37,MTD,83.4
1766,2020/01/18,100.0,Right,47,38,MTD,
1767,2020/01/19,100.0,Right,47,39,MTD,
1768,2020/01/20,100.0,Right,47,40,MTD,104.9
1769,2020/01/21,100.0,Right,47,41,MTD,
1770,2020/01/22,100.0,Right,47,42,MTD,136.4
1771,2020/01/23,100.0,Right,47,43,MTD,
1772,2020/01/24,100.0,Right,47,44,MTD,114.3
1773,2020/01/25,100.0,Right,47,45,MTD,
1774,2020/01/26,100.0,Right,47,46,MTD,
1775,2020/01/27,100.0,Right,47,47,MTD,219.3
1776,2020/01/28,100.0,Right,47,48,MTD,
1777,2020/01/29,100.0,Right,47,49,MTD,149.5
1778,2020/01/30,100.0,Right,47,50,MTD,
1779,2020/01/31,100.0,Right,47,51,MTD,245.1
1780,2020/02/01,100.0,Right,47,52,MTD,
1781,2020/02/02,100.0,Right,47,53,MTD,
1782,2020/02/03,100.0,Right,47,54,MTD,239.5
1783,2020/02/04,100.0,Right,47,55,MTD,
1784,2020/02/05,100.0,Right,47,56,MTD,260.2
1785,2020/02/06,100.0,Right,47,57,MTD,
1786,2020/02/07,100.0,Right,47,58,MTD,266.8
1787,2020/02/08,100.0,Right,47,59,MTD,
1788,2020/02/09,100.0,Right,47,60,MTD,
1789,2020/02/10,100.0,Right,47,61,MTD,330.0
1790,2020/02/11,100.0,Right,47,62,MTD,
1791,2020/02/12,100.0,Right,47,63,MTD,259.6
1792,2020/02/13,100.0,Right,47,64,MTD,
1793,2020/02/14,100.0,Right,47,65,MTD,408.8
1794,2020/02/15,100.0,Right,47,66,MTD,
1795,2020/02/16,100.0,Right,47,67,MTD,
1796,2020/02/17,100.0,Right,47,68,MTD,435.3
1797,2020/02/18,100.0,Right,47,69,MTD,
1798,2020/02/19,100.0,Right,47,70,MTD,362.4
1799,2020/02/20,100.0,Right,47,71,MTD,
1800,2020/02/21,100.0,Right,47,72,MTD,335.7
1801,2020/02/22,100.0,Right,47,73,MTD,
1802,2020/02/23,100.0,Right,47,74,MTD,
1803,2020/02/24,100.0,Right,47,75,MTD,461.0
1804,2020/02/25,100.0,Right,47,76,MTD,
1805,2020/02/26,100.0,Right,47,77,MTD,371.3
1806,2020/02/27,100.0,Right,47,78,MTD,
1807,2020/02/28,100.0,Right,47,79,MTD,443.5
1808,2020/02/29,100.0,Right,47,80,MTD,
1809,2020/03/01,100.0,Right,47,81,MTD,
1810,2020/03/02,100.0,Right,47,82,MTD,498.7
1811,2020/03/03,100.0,Right,47,83,MTD,
1812,2020/03/04,100.0,Right,47,84,MTD,542.0
1813,2020/03/05,100.0,Right,47,85,MTD,
1814,2020/03/06,100.0,Right,47,86,MTD,608.6
1815,2020/03/07,100.0,Right,47,87,MTD,
1816,2020/03/08,100.0,Right,47,88,MTD,
1817,2020/03/09,100.0,Right,47,89,MTD,643.6
1818,2020/03/10,100.0,Right,47,90,MTD,
1819,2020/03/11,100.0,Right,47,91,MTD,705.1
1820,2020/03/12,100.0,Right,47,92,MTD,
1821,2020/03/13,100.0,Right,47,93,MTD,629.0
1822,2020/03/14,100.0,Right,47,94,MTD,
1823,2020/03/15,100.0,Right,47,95,MTD,
1824,2020/03/16,100.0,Right,47,96,MTD,703.3
1825,2020/03/17,100.0,Right,47,97,MTD,
1826,2020/03/18,100.0,Right,47,98,MTD,771.5
1827,2020/03/19,100.0,Right,47,99,MTD,
1828,2020/03/20,100.0,Right,47,100,MTD,840.0
1829,2020/03/21,100.0,Right,47,101,MTD,
1830,2020/03/22,100.0,Right,47,102,MTD,
1831,2020/03/23,100.0,Right,47,103,MTD,983.1
1832,2020/03/24,100.0,Right,47,104,MTD,
1833,2020/03/25,100.0,Right,47,105,MTD,1086.4
1834,2020/03/26,100.0,Right,47,106,MTD,
1835,2020/03/27,X,Right,47,107,MTD,890.8
1836,2019/12/11,0.0,Right,48,0,MTD,0.0
1837,2019/12/12,0.0,Right,48,1,MTD,
1838,2019/12/13,0.0,Right,48,2,MTD,0.0
1839,2019/12/14,0.0,Right,48,3,MTD,
1840,2019/12/15,0.0,Right,48,4,MTD,
1841,2019/12/16,0.0,Right,48,5,MTD,15.8
1842,2019/12/17,0.0,Right,48,6,MTD,
1843,2019/12/18,0.0,Right,48,7,MTD,24.9
1844,2019/12/19,0.0,Right,48,8,MTD,
1845,2019/12/20,0.0,Right,48,9,MTD,24.5
1846,2019/12/21,0.0,Right,48,10,MTD,
1847,2019/12/22,0.0,Right,48,11,MTD,
1848,2019/12/23,0.0,Right,48,12,MTD,16.2
1849,2019/12/24,0.0,Right,48,13,MTD,
1850,2019/12/25,0.0,Right,48,14,MTD,
1851,2019/12/26,0.0,Right,48,15,MTD,
1852,2019/12/27,100.0,Right,48,16,MTD,52.7
1853,2019/12/28,100.0,Right,48,17,MTD,
1854,2019/12/29,0.0,Right,48,18,MTD,
1855,2019/12/30,100.0,Right,48,19,MTD,40.6
1856,2019/12/31,100.0,Right,48,20,MTD,45.9
1857,2020/01/01,100.0,Right,48,21,MTD,
1858,2020/01/02,100.0,Right,48,22,MTD,38.3
1859,2020/01/03,100.0,Right,48,23,MTD,53.8
1860,2020/01/04,100.0,Right,48,24,MTD,
1861,2020/01/05,100.0,Right,48,25,MTD,
1862,2020/01/06,100.0,Right,48,26,MTD,68.3
1863,2020/01/07,100.0,Right,48,27,MTD,
1864,2020/01/08,100.0,Right,48,28,MTD,85.5
1865,2020/01/09,100.0,Right,48,29,MTD,
1866,2020/01/10,100.0,Right,48,30,MTD,81.1
1867,2020/01/11,100.0,Right,48,31,MTD,
1868,2020/01/12,100.0,Right,48,32,MTD,
1869,2020/01/13,100.0,Right,48,33,MTD,67.5
1870,2020/01/14,100.0,Right,48,34,MTD,
1871,2020/01/15,100.0,Right,48,35,MTD,132.1
1872,2020/01/16,100.0,Right,48,36,MTD,
1873,2020/01/17,100.0,Right,48,37,MTD,112.8
1874,2020/01/18,100.0,Right,48,38,MTD,
1875,2020/01/19,100.0,Right,48,39,MTD,
1876,2020/01/20,100.0,Right,48,40,MTD,157.8
1877,2020/01/21,100.0,Right,48,41,MTD,
1878,2020/01/22,100.0,Right,48,42,MTD,162.1
1879,2020/01/23,100.0,Right,48,43,MTD,
1880,2020/01/24,100.0,Right,48,44,MTD,187.6
1881,2020/01/25,100.0,Right,48,45,MTD,
1882,2020/01/26,100.0,Right,48,46,MTD,
1883,2020/01/27,100.0,Right,48,47,MTD,172.3
1884,2020/01/28,100.0,Right,48,48,MTD,
1885,2020/01/29,100.0,Right,48,49,MTD,284.7
1886,2020/01/30,100.0,Right,48,50,MTD,
1887,2020/01/31,100.0,Right,48,51,MTD,275.4
1888,2020/02/01,100.0,Right,48,52,MTD,
1889,2020/02/02,100.0,Right,48,53,MTD,
1890,2020/02/03,100.0,Right,48,54,MTD,326.4
1891,2020/02/04,100.0,Right,48,55,MTD,
1892,2020/02/05,100.0,Right,48,56,MTD,402.8
1893,2020/02/06,100.0,Right,48,57,MTD,
1894,2020/02/07,100.0,Right,48,58,MTD,412.6
1895,2020/02/08,100.0,Right,48,59,MTD,
1896,2020/02/09,100.0,Right,48,60,MTD,
1897,2020/02/10,100.0,Right,48,61,MTD,326.3
1898,2020/02/11,100.0,Right,48,62,MTD,
1899,2020/02/12,100.0,Right,48,63,MTD,416.3
1900,2020/02/13,100.0,Right,48,64,MTD,
1901,2020/02/14,100.0,Right,48,65,MTD,313.9
1902,2020/02/15,100.0,Right,48,66,MTD,
1903,2020/02/16,100.0,Right,48,67,MTD,
1904,2020/02/17,100.0,Right,48,68,MTD,312.8
1905,2020/02/18,100.0,Right,48,69,MTD,
1906,2020/02/19,100.0,Right,48,70,MTD,387.0
1907,2020/02/20,100.0,Right,48,71,MTD,
1908,2020/02/21,100.0,Right,48,72,MTD,425.1
1909,2020/02/22,100.0,Right,48,73,MTD,
1910,2020/02/23,100.0,Right,48,74,MTD,
1911,2020/02/24,100.0,Right,48,75,MTD,449.4
1912,2020/02/25,100.0,Right,48,76,MTD,
1913,2020/02/26,100.0,Right,48,77,MTD,551.4
1914,2020/02/27,100.0,Right,48,78,MTD,
1915,2020/02/28,100.0,Right,48,79,MTD,537.3
1916,2020/02/29,100.0,Right,48,80,MTD,
1917,2020/03/01,100.0,Right,48,81,MTD,
1918,2020/03/02,100.0,Right,48,82,MTD,582.3
1919,2020/03/03,100.0,Right,48,83,MTD,
1920,2020/03/04,100.0,Right,48,84,MTD,554.0
1921,2020/03/05,100.0,Right,48,85,MTD,
1922,2020/03/06,100.0,Right,48,86,MTD,704.7
1923,2020/03/07,100.0,Right,48,87,MTD,
1924,2020/03/08,100.0,Right,48,88,MTD,
1925,2020/03/09,100.0,Right,48,89,MTD,697.6
1926,2020/03/10,100.0,Right,48,90,MTD,
1927,2020/03/11,100.0,Right,48,91,MTD,798.4
1928,2020/03/12,100.0,Right,48,92,MTD,
1929,2020/03/13,100.0,Right,48,93,MTD,728.9
1930,2020/03/14,100.0,Right,48,94,MTD,
1931,2020/03/15,100.0,Right,48,95,MTD,
1932,2020/03/16,100.0,Right,48,96,MTD,730.8
1933,2020/03/17,100.0,Right,48,97,MTD,
1934,2020/03/18,X,Right,48,98,MTD,
1935,2020/03/19,X,Right,48,99,MTD,
1936,2020/03/20,X,Right,48,100,MTD,
1937,2020/03/21,X,Right,48,101,MTD,
1938,2020/03/22,X,Right,48,102,MTD,
1939,2020/03/23,X,Right,48,103,MTD,
1940,2020/03/24,X,Right,48,104,MTD,
1941,2020/03/25,X,Right,48,105,MTD,
1942,2020/03/26,X,Right,48,106,MTD,
1943,2020/03/27,X,Right,48,107,MTD,
1944,2019/12/11,0.0,Right,49,0,Ctrl,12.4
1945,2019/12/12,0.0,Right,49,1,Ctrl,
1946,2019/12/13,0.0,Right,49,2,Ctrl,6.8
1947,2019/12/14,0.0,Right,49,3,Ctrl,
1948,2019/12/15,0.0,Right,49,4,Ctrl,
1949,2019/12/16,0.0,Right,49,5,Ctrl,11.5
1950,2019/12/17,0.0,Right,49,6,Ctrl,
1951,2019/12/18,0.0,Right,49,7,Ctrl,14.6
1952,2019/12/19,0.0,Right,49,8,Ctrl,
1953,2019/12/20,0.0,Right,49,9,Ctrl,13.3
1954,2019/12/21,0.0,Right,49,10,Ctrl,
1955,2019/12/22,0.0,Right,49,11,Ctrl,
1956,2019/12/23,0.0,Right,49,12,Ctrl,14.6
1957,2019/12/24,0.0,Right,49,13,Ctrl,
1958,2019/12/25,0.0,Right,49,14,Ctrl,
1959,2019/12/26,0.0,Right,49,15,Ctrl,
1960,2019/12/27,0.0,Right,49,16,Ctrl,38.7
1961,2019/12/28,0.0,Right,49,17,Ctrl,
1962,2019/12/29,0.0,Right,49,18,Ctrl,
1963,2019/12/30,0.0,Right,49,19,Ctrl,28.0
1964,2019/12/31,0.0,Right,49,20,Ctrl,49.1
1965,2020/01/01,0.0,Right,49,21,Ctrl,
1966,2020/01/02,0.0,Right,49,22,Ctrl,77.1
1967,2020/01/03,0.0,Right,49,23,Ctrl,58.8
1968,2020/01/04,0.0,Right,49,24,Ctrl,
1969,2020/01/05,0.0,Right,49,25,Ctrl,
1970,2020/01/06,0.0,Right,49,26,Ctrl,81.3
1971,2020/01/07,0.0,Right,49,27,Ctrl,
1972,2020/01/08,0.0,Right,49,28,Ctrl,94.1
1973,2020/01/09,0.0,Right,49,29,Ctrl,
1974,2020/01/10,0.0,Right,49,30,Ctrl,128.6
1975,2020/01/11,0.0,Right,49,31,Ctrl,
1976,2020/01/12,0.0,Right,49,32,Ctrl,
1977,2020/01/13,0.0,Right,49,33,Ctrl,140.5
1978,2020/01/14,0.0,Right,49,34,Ctrl,
1979,2020/01/15,0.0,Right,49,35,Ctrl,146.2
1980,2020/01/16,0.0,Right,49,36,Ctrl,
1981,2020/01/17,0.0,Right,49,37,Ctrl,184.3
1982,2020/01/18,0.0,Right,49,38,Ctrl,
1983,2020/01/19,0.0,Right,49,39,Ctrl,
1984,2020/01/20,0.0,Right,49,40,Ctrl,136.7
1985,2020/01/21,0.0,Right,49,41,Ctrl,
1986,2020/01/22,0.0,Right,49,42,Ctrl,245.2
1987,2020/01/23,0.0,Right,49,43,Ctrl,
1988,2020/01/24,0.0,Right,49,44,Ctrl,226.7
1989,2020/01/25,0.0,Right,49,45,Ctrl,
1990,2020/01/26,0.0,Right,49,46,Ctrl,
1991,2020/01/27,0.0,Right,49,47,Ctrl,287.0
1992,2020/01/28,0.0,Right,49,48,Ctrl,
1993,2020/01/29,0.0,Right,49,49,Ctrl,227.7
1994,2020/01/30,0.0,Right,49,50,Ctrl,
1995,2020/01/31,0.0,Right,49,51,Ctrl,243.2
1996,2020/02/01,0.0,Right,49,52,Ctrl,
1997,2020/02/02,0.0,Right,49,53,Ctrl,
1998,2020/02/03,0.0,Right,49,54,Ctrl,275.0
1999,2020/02/04,0.0,Right,49,55,Ctrl,
2000,2020/02/05,0.0,Right,49,56,Ctrl,279.8
2001,2020/02/06,0.0,Right,49,57,Ctrl,
2002,2020/02/07,0.0,Right,49,58,Ctrl,343.6
2003,2020/02/08,0.0,Right,49,59,Ctrl,
2004,2020/02/09,0.0,Right,49,60,Ctrl,
2005,2020/02/10,0.0,Right,49,61,Ctrl,431.4
2006,2020/02/11,0.0,Right,49,62,Ctrl,
2007,2020/02/12,0.0,Right,49,63,Ctrl,476.8
2008,2020/02/13,0.0,Right,49,64,Ctrl,
2009,2020/02/14,0.0,Right,49,65,Ctrl,496.6
2010,2020/02/15,0.0,Right,49,66,Ctrl,
2011,2020/02/16,0.0,Right,49,67,Ctrl,
2012,2020/02/17,0.0,Right,49,68,Ctrl,473.1
2013,2020/02/18,0.0,Right,49,69,Ctrl,
2014,2020/02/19,0.0,Right,49,70,Ctrl,614.5
2015,2020/02/20,0.0,Right,49,71,Ctrl,
2016,2020/02/21,0.0,Right,49,72,Ctrl,680.6
2017,2020/02/22,0.0,Right,49,73,Ctrl,
2018,2020/02/23,0.0,Right,49,74,Ctrl,
2019,2020/02/24,0.0,Right,49,75,Ctrl,745.3
2020,2020/02/25,0.0,Right,49,76,Ctrl,
2021,2020/02/26,0.0,Right,49,77,Ctrl,804.0
2022,2020/02/27,0.0,Right,49,78,Ctrl,
2023,2020/02/28,0.0,Right,49,79,Ctrl,787.3
2024,2020/02/29,0.0,Right,49,80,Ctrl,
2025,2020/03/01,0.0,Right,49,81,Ctrl,
2026,2020/03/02,0.0,Right,49,82,Ctrl,764.7
2027,2020/03/03,0.0,Right,49,83,Ctrl,
2028,2020/03/04,0.0,Right,49,84,Ctrl,938.2
2029,2020/03/05,0.0,Right,49,85,Ctrl,
2030,2020/03/06,0.0,Right,49,86,Ctrl,1007.0
2031,2020/03/07,0.0,Right,49,87,Ctrl,
2032,2020/03/08,0.0,Right,49,88,Ctrl,
2033,2020/03/09,0.0,Right,49,89,Ctrl,1084.4
2034,2020/03/10,0.0,Right,49,90,Ctrl,
2035,2020/03/11,0.0,Right,49,91,Ctrl,1117.2
2036,2020/03/12,0.0,Right,49,92,Ctrl,
2037,2020/03/13,0.0,Right,49,93,Ctrl,1082.5
2038,2020/03/14,0.0,Right,49,94,Ctrl,
2039,2020/03/15,0.0,Right,49,95,Ctrl,
2040,2020/03/16,X,Right,49,96,Ctrl,1024.4
2041,2020/03/17,X,Right,49,97,Ctrl,
2042,2020/03/18,X,Right,49,98,Ctrl,
2043,2020/03/19,X,Right,49,99,Ctrl,
2044,2020/03/20,X,Right,49,100,Ctrl,
2045,2020/03/21,X,Right,49,101,Ctrl,
2046,2020/03/22,X,Right,49,102,Ctrl,
2047,2020/03/23,X,Right,49,103,Ctrl,
2048,2020/03/24,X,Right,49,104,Ctrl,
2049,2020/03/25,X,Right,49,105,Ctrl,
2050,2020/03/26,X,Right,49,106,Ctrl,
2051,2020/03/27,X,Right,49,107,Ctrl,
2052,2019/12/11,0.0,Right,50,0,Ctrl,0.0
2053,2019/12/12,0.0,Right,50,1,Ctrl,
2054,2019/12/13,0.0,Right,50,2,Ctrl,0.0
2055,2019/12/14,0.0,Right,50,3,Ctrl,
2056,2019/12/15,0.0,Right,50,4,Ctrl,
2057,2019/12/16,0.0,Right,50,5,Ctrl,27.5
2058,2019/12/17,0.0,Right,50,6,Ctrl,
2059,2019/12/18,0.0,Right,50,7,Ctrl,28.3
2060,2019/12/19,0.0,Right,50,8,Ctrl,
2061,2019/12/20,0.0,Right,50,9,Ctrl,31.2
2062,2019/12/21,0.0,Right,50,10,Ctrl,
2063,2019/12/22,0.0,Right,50,11,Ctrl,
2064,2019/12/23,0.0,Right,50,12,Ctrl,35.7
2065,2019/12/24,0.0,Right,50,13,Ctrl,
2066,2019/12/25,0.0,Right,50,14,Ctrl,
2067,2019/12/26,0.0,Right,50,15,Ctrl,
2068,2019/12/27,0.0,Right,50,16,Ctrl,37.8
2069,2019/12/28,0.0,Right,50,17,Ctrl,
2070,2019/12/29,0.0,Right,50,18,Ctrl,
2071,2019/12/30,0.0,Right,50,19,Ctrl,103.6
2072,2019/12/31,0.0,Right,50,20,Ctrl,84.1
2073,2020/01/01,0.0,Right,50,21,Ctrl,
2074,2020/01/02,0.0,Right,50,22,Ctrl,110.5
2075,2020/01/03,0.0,Right,50,23,Ctrl,175.1
2076,2020/01/04,0.0,Right,50,24,Ctrl,
2077,2020/01/05,0.0,Right,50,25,Ctrl,
2078,2020/01/06,0.0,Right,50,26,Ctrl,168.1
2079,2020/01/07,0.0,Right,50,27,Ctrl,
2080,2020/01/08,0.0,Right,50,28,Ctrl,248.7
2081,2020/01/09,0.0,Right,50,29,Ctrl,
2082,2020/01/10,0.0,Right,50,30,Ctrl,198.9
