,Confluence,Date,DrugConcentration,InitialCellNumber,ReplicateId,SeedingDensity,Time,WellId,CollectionFrequency,TimeInDays,CellLine
249,89.781245,5/17/2019 5:13:00 PM,25,75000,3,highDensity,6.063888888888875,F5,3,6,A2780s
250,70.295075,5/17/2019 5:13:00 PM,50,75000,3,highDensity,6.063888888888875,F6,3,6,A2780s
251,50.26854,5/17/2019 5:13:00 PM,100,75000,3,highDensity,6.063888888888875,F7,3,6,A2780s
252,95.6115,5/18/2019 4:30:00 PM,0,5000,1,lowDensity,7.0340277777777915,A2,3,7,A2780s
253,89.43941000000001,5/18/2019 4:30:00 PM,1,5000,1,lowDensity,7.0340277777777915,A3,3,7,A2780s
254,80.63454,5/18/2019 4:30:00 PM,10,5000,1,lowDensity,7.0340277777777915,A4,3,7,A2780s
255,25.7045,5/18/2019 4:30:00 PM,25,5000,1,lowDensity,7.0340277777777915,A5,3,7,A2780s
256,17.201284,5/18/2019 4:30:00 PM,50,5000,1,lowDensity,7.0340277777777915,A6,3,7,A2780s
257,9.699416,5/18/2019 4:30:00 PM,100,5000,1,lowDensity,7.0340277777777915,A7,3,7,A2780s
258,99.26058,5/18/2019 4:30:00 PM,0,5000,2,lowDensity,7.0340277777777915,B2,3,7,A2780s
259,92.209995,5/18/2019 4:30:00 PM,1,5000,2,lowDensity,7.0340277777777915,B3,3,7,A2780s
260,82.53024500000001,5/18/2019 4:30:00 PM,10,5000,2,lowDensity,7.0340277777777915,B4,3,7,A2780s
261,44.302825,5/18/2019 4:30:00 PM,25,5000,2,lowDensity,7.0340277777777915,B5,3,7,A2780s
262,17.29484,5/18/2019 4:30:00 PM,50,5000,2,lowDensity,7.0340277777777915,B6,3,7,A2780s
263,11.5995,5/18/2019 4:30:00 PM,100,5000,2,lowDensity,7.0340277777777915,B7,3,7,A2780s
264,93.266195,5/18/2019 4:30:00 PM,0,5000,3,lowDensity,7.0340277777777915,C2,3,7,A2780s
265,95.30701,5/18/2019 4:30:00 PM,1,5000,3,lowDensity,7.0340277777777915,C3,3,7,A2780s
266,76.91022,5/18/2019 4:30:00 PM,10,5000,3,lowDensity,7.0340277777777915,C4,3,7,A2780s
267,44.94307,5/18/2019 4:30:00 PM,25,5000,3,lowDensity,7.0340277777777915,C5,3,7,A2780s
268,17.44061,5/18/2019 4:30:00 PM,50,5000,3,lowDensity,7.0340277777777915,C6,3,7,A2780s
269,10.5554025,5/18/2019 4:30:00 PM,100,5000,3,lowDensity,7.0340277777777915,C7,3,7,A2780s
270,99.583165,5/18/2019 4:30:00 PM,0,75000,1,highDensity,7.0340277777777915,D2,3,7,A2780s
271,99.99999,5/18/2019 4:30:00 PM,1,75000,1,highDensity,7.0340277777777915,D3,3,7,A2780s
272,99.99999,5/18/2019 4:30:00 PM,10,75000,1,highDensity,7.0340277777777915,D4,3,7,A2780s
273,97.87605,5/18/2019 4:30:00 PM,25,75000,1,highDensity,7.0340277777777915,D5,3,7,A2780s
274,58.324745,5/18/2019 4:30:00 PM,50,75000,1,highDensity,7.0340277777777915,D6,3,7,A2780s
275,19.818890000000003,5/18/2019 4:30:00 PM,100,75000,1,highDensity,7.0340277777777915,D7,3,7,A2780s
276,99.996405,5/18/2019 4:30:00 PM,0,75000,2,highDensity,7.0340277777777915,E2,3,7,A2780s
277,99.9514,5/18/2019 4:30:00 PM,1,75000,2,highDensity,7.0340277777777915,E3,3,7,A2780s
278,99.977825,5/18/2019 4:30:00 PM,10,75000,2,highDensity,7.0340277777777915,E4,3,7,A2780s
279,93.876655,5/18/2019 4:30:00 PM,25,75000,2,highDensity,7.0340277777777915,E5,3,7,A2780s
280,42.831140000000005,5/18/2019 4:30:00 PM,50,75000,2,highDensity,7.0340277777777915,E6,3,7,A2780s
281,21.11399,5/18/2019 4:30:00 PM,100,75000,2,highDensity,7.0340277777777915,E7,3,7,A2780s
282,96.5187,5/18/2019 4:30:00 PM,0,75000,3,highDensity,7.0340277777777915,F2,3,7,A2780s
283,95.36248,5/18/2019 4:30:00 PM,1,75000,3,highDensity,7.0340277777777915,F3,3,7,A2780s
284,98.571645,5/18/2019 4:30:00 PM,10,75000,3,highDensity,7.0340277777777915,F4,3,7,A2780s
285,87.19597999999999,5/18/2019 4:30:00 PM,25,75000,3,highDensity,7.0340277777777915,F5,3,7,A2780s
286,52.44304,5/18/2019 4:30:00 PM,50,75000,3,highDensity,7.0340277777777915,F6,3,7,A2780s
287,56.54068500000001,5/18/2019 4:30:00 PM,100,75000,3,highDensity,7.0340277777777915,F7,3,7,A2780s
288,98.15633,5/19/2019 12:03:00 PM,0,5000,1,lowDensity,7.848611111111125,A2,3,8,A2780s
289,95.764325,5/19/2019 12:03:00 PM,1,5000,1,lowDensity,7.848611111111125,A3,3,8,A2780s
290,89.46410499999999,5/19/2019 12:03:00 PM,10,5000,1,lowDensity,7.848611111111125,A4,3,8,A2780s
291,33.51571,5/19/2019 12:03:00 PM,25,5000,1,lowDensity,7.848611111111125,A5,3,8,A2780s
292,23.74409,5/19/2019 12:03:00 PM,50,5000,1,lowDensity,7.848611111111125,A6,3,8,A2780s
293,12.057815,5/19/2019 12:03:00 PM,100,5000,1,lowDensity,7.848611111111125,A7,3,8,A2780s
294,99.9111,5/19/2019 12:03:00 PM,0,5000,2,lowDensity,7.848611111111125,B2,3,8,A2780s
295,96.71795,5/19/2019 12:03:00 PM,1,5000,2,lowDensity,7.848611111111125,B3,3,8,A2780s
296,90.316835,5/19/2019 12:03:00 PM,10,5000,2,lowDensity,7.848611111111125,B4,3,8,A2780s
297,48.942385,5/19/2019 12:03:00 PM,25,5000,2,lowDensity,7.848611111111125,B5,3,8,A2780s
298,24.28841,5/19/2019 12:03:00 PM,50,5000,2,lowDensity,7.848611111111125,B6,3,8,A2780s
299,15.41004,5/19/2019 12:03:00 PM,100,5000,2,lowDensity,7.848611111111125,B7,3,8,A2780s
300,97.485985,5/19/2019 12:03:00 PM,0,5000,3,lowDensity,7.848611111111125,C2,3,8,A2780s
301,98.547845,5/19/2019 12:03:00 PM,1,5000,3,lowDensity,7.848611111111125,C3,3,8,A2780s
302,85.38226,5/19/2019 12:03:00 PM,10,5000,3,lowDensity,7.848611111111125,C4,3,8,A2780s
303,55.907165,5/19/2019 12:03:00 PM,25,5000,3,lowDensity,7.848611111111125,C5,3,8,A2780s
304,21.21637,5/19/2019 12:03:00 PM,50,5000,3,lowDensity,7.848611111111125,C6,3,8,A2780s
305,13.71118,5/19/2019 12:03:00 PM,100,5000,3,lowDensity,7.848611111111125,C7,3,8,A2780s
306,99.930125,5/19/2019 12:03:00 PM,0,75000,1,highDensity,7.848611111111125,D2,3,8,A2780s
307,99.99999,5/19/2019 12:03:00 PM,1,75000,1,highDensity,7.848611111111125,D3,3,8,A2780s
308,99.99999,5/19/2019 12:03:00 PM,10,75000,1,highDensity,7.848611111111125,D4,3,8,A2780s
309,98.37762,5/19/2019 12:03:00 PM,25,75000,1,highDensity,7.848611111111125,D5,3,8,A2780s
310,66.38796500000001,5/19/2019 12:03:00 PM,50,75000,1,highDensity,7.848611111111125,D6,3,8,A2780s
311,33.378855,5/19/2019 12:03:00 PM,100,75000,1,highDensity,7.848611111111125,D7,3,8,A2780s
312,99.99999,5/19/2019 12:03:00 PM,0,75000,2,highDensity,7.848611111111125,E2,3,8,A2780s
313,99.99999,5/19/2019 12:03:00 PM,1,75000,2,highDensity,7.848611111111125,E3,3,8,A2780s
314,99.99999,5/19/2019 12:03:00 PM,10,75000,2,highDensity,7.848611111111125,E4,3,8,A2780s
315,96.372305,5/19/2019 12:03:00 PM,25,75000,2,highDensity,7.848611111111125,E5,3,8,A2780s
316,57.46179,5/19/2019 12:03:00 PM,50,75000,2,highDensity,7.848611111111125,E6,3,8,A2780s
317,33.38084,5/19/2019 12:03:00 PM,100,75000,2,highDensity,7.848611111111125,E7,3,8,A2780s
318,98.887665,5/19/2019 12:03:00 PM,0,75000,3,highDensity,7.848611111111125,F2,3,8,A2780s
319,98.14151,5/19/2019 12:03:00 PM,1,75000,3,highDensity,7.848611111111125,F3,3,8,A2780s
320,99.630715,5/19/2019 12:03:00 PM,10,75000,3,highDensity,7.848611111111125,F4,3,8,A2780s
321,92.88831,5/19/2019 12:03:00 PM,25,75000,3,highDensity,7.848611111111125,F5,3,8,A2780s
322,65.69751,5/19/2019 12:03:00 PM,50,75000,3,highDensity,7.848611111111125,F6,3,8,A2780s
323,64.86499,5/19/2019 12:03:00 PM,100,75000,3,highDensity,7.848611111111125,F7,3,8,A2780s
324,99.25778,5/20/2019 4:25:00 PM,0,5000,1,lowDensity,9.030555555555543,A2,3,9,A2780s
325,98.332015,5/20/2019 4:25:00 PM,1,5000,1,lowDensity,9.030555555555543,A3,3,9,A2780s
326,95.56545,5/20/2019 4:25:00 PM,10,5000,1,lowDensity,9.030555555555543,A4,3,9,A2780s
327,36.57691,5/20/2019 4:25:00 PM,25,5000,1,lowDensity,9.030555555555543,A5,3,9,A2780s
328,26.29656,5/20/2019 4:25:00 PM,50,5000,1,lowDensity,9.030555555555543,A6,3,9,A2780s
329,12.62748,5/20/2019 4:25:00 PM,100,5000,1,lowDensity,9.030555555555543,A7,3,9,A2780s
330,99.996125,5/20/2019 4:25:00 PM,0,5000,2,lowDensity,9.030555555555543,B2,3,9,A2780s
331,98.960125,5/20/2019 4:25:00 PM,1,5000,2,lowDensity,9.030555555555543,B3,3,9,A2780s
332,93.713915,5/20/2019 4:25:00 PM,10,5000,2,lowDensity,9.030555555555543,B4,3,9,A2780s
333,55.76861,5/20/2019 4:25:00 PM,25,5000,2,lowDensity,9.030555555555543,B5,3,9,A2780s
334,27.46965,5/20/2019 4:25:00 PM,50,5000,2,lowDensity,9.030555555555543,B6,3,9,A2780s
335,17.713345,5/20/2019 4:25:00 PM,100,5000,2,lowDensity,9.030555555555543,B7,3,9,A2780s
336,99.501995,5/20/2019 4:25:00 PM,0,5000,3,lowDensity,9.030555555555543,C2,3,9,A2780s
337,99.729605,5/20/2019 4:25:00 PM,1,5000,3,lowDensity,9.030555555555543,C3,3,9,A2780s
338,90.86425,5/20/2019 4:25:00 PM,10,5000,3,lowDensity,9.030555555555543,C4,3,9,A2780s
339,69.035025,5/20/2019 4:25:00 PM,25,5000,3,lowDensity,9.030555555555543,C5,3,9,A2780s
340,23.62967,5/20/2019 4:25:00 PM,50,5000,3,lowDensity,9.030555555555543,C6,3,9,A2780s
341,16.134230000000002,5/20/2019 4:25:00 PM,100,5000,3,lowDensity,9.030555555555543,C7,3,9,A2780s
342,99.982835,5/20/2019 4:25:00 PM,0,75000,1,highDensity,9.030555555555543,D2,3,9,A2780s
343,99.99461,5/20/2019 4:25:00 PM,1,75000,1,highDensity,9.030555555555543,D3,3,9,A2780s
344,99.998685,5/20/2019 4:25:00 PM,10,75000,1,highDensity,9.030555555555543,D4,3,9,A2780s
345,98.834725,5/20/2019 4:25:00 PM,25,75000,1,highDensity,9.030555555555543,D5,3,9,A2780s
346,69.62723,5/20/2019 4:25:00 PM,50,75000,1,highDensity,9.030555555555543,D6,3,9,A2780s
347,32.678785,5/20/2019 4:25:00 PM,100,75000,1,highDensity,9.030555555555543,D7,3,9,A2780s
348,99.99999,5/20/2019 4:25:00 PM,0,75000,2,highDensity,9.030555555555543,E2,3,9,A2780s
349,99.99002,5/20/2019 4:25:00 PM,1,75000,2,highDensity,9.030555555555543,E3,3,9,A2780s
350,99.9982,5/20/2019 4:25:00 PM,10,75000,2,highDensity,9.030555555555543,E4,3,9,A2780s
351,97.64516,5/20/2019 4:25:00 PM,25,75000,2,highDensity,9.030555555555543,E5,3,9,A2780s
352,59.60835,5/20/2019 4:25:00 PM,50,75000,2,highDensity,9.030555555555543,E6,3,9,A2780s
353,32.352765000000005,5/20/2019 4:25:00 PM,100,75000,2,highDensity,9.030555555555543,E7,3,9,A2780s
354,99.552935,5/20/2019 4:25:00 PM,0,75000,3,highDensity,9.030555555555543,F2,3,9,A2780s
355,98.87278,5/20/2019 4:25:00 PM,1,75000,3,highDensity,9.030555555555543,F3,3,9,A2780s
356,99.71281,5/20/2019 4:25:00 PM,10,75000,3,highDensity,9.030555555555543,F4,3,9,A2780s
357,95.41884,5/20/2019 4:25:00 PM,25,75000,3,highDensity,9.030555555555543,F5,3,9,A2780s
358,68.861355,5/20/2019 4:25:00 PM,50,75000,3,highDensity,9.030555555555543,F6,3,9,A2780s
359,65.685325,5/20/2019 4:25:00 PM,100,75000,3,highDensity,9.030555555555543,F7,3,9,A2780s
0,3.918442,5/9/2019 11:08:00 PM,0,1000,1,lowDensity,0.0,A2,3,0,TOV112d
1,5.5155785,5/9/2019 11:08:00 PM,1,1000,1,lowDensity,0.0,A3,3,0,TOV112d
2,7.717072999999999,5/9/2019 11:08:00 PM,10,1000,1,lowDensity,0.0,A4,3,0,TOV112d
3,4.896939,5/9/2019 11:08:00 PM,25,1000,1,lowDensity,0.0,A5,3,0,TOV112d
4,4.2051385,5/9/2019 11:08:00 PM,50,1000,1,lowDensity,0.0,A6,3,0,TOV112d
5,3.571402,5/9/2019 11:08:00 PM,100,1000,1,lowDensity,0.0,A7,3,0,TOV112d
6,9.006337,5/9/2019 11:08:00 PM,0,1000,2,lowDensity,0.0,B2,3,0,TOV112d
7,6.271271499999999,5/9/2019 11:08:00 PM,1,1000,2,lowDensity,0.0,B3,3,0,TOV112d
8,6.3448755,5/9/2019 11:08:00 PM,10,1000,2,lowDensity,0.0,B4,3,0,TOV112d
9,9.9336835,5/9/2019 11:08:00 PM,25,1000,2,lowDensity,0.0,B5,3,0,TOV112d
10,5.8186195000000005,5/9/2019 11:08:00 PM,50,1000,2,lowDensity,0.0,B6,3,0,TOV112d
11,5.3035175,5/9/2019 11:08:00 PM,100,1000,2,lowDensity,0.0,B7,3,0,TOV112d
12,6.398028,5/9/2019 11:08:00 PM,0,1000,3,lowDensity,0.0,C2,3,0,TOV112d
13,7.061503500000001,5/9/2019 11:08:00 PM,1,1000,3,lowDensity,0.0,C3,3,0,TOV112d
14,9.3414265,5/9/2019 11:08:00 PM,10,1000,3,lowDensity,0.0,C4,3,0,TOV112d
15,9.133031,5/9/2019 11:08:00 PM,25,1000,3,lowDensity,0.0,C5,3,0,TOV112d
16,6.4503175,5/9/2019 11:08:00 PM,50,1000,3,lowDensity,0.0,C6,3,0,TOV112d
17,8.580967999999999,5/9/2019 11:08:00 PM,100,1000,3,lowDensity,0.0,C7,3,0,TOV112d
18,,5/9/2019 11:08:00 PM,0,50000,1,highDensity,0.0,D2,3,0,TOV112d
19,,5/9/2019 11:08:00 PM,1,50000,1,highDensity,0.0,D3,3,0,TOV112d
20,,5/9/2019 11:08:00 PM,10,50000,1,highDensity,0.0,D4,3,0,TOV112d
21,,5/9/2019 11:08:00 PM,25,50000,1,highDensity,0.0,D5,3,0,TOV112d
22,,5/9/2019 11:08:00 PM,50,50000,1,highDensity,0.0,D6,3,0,TOV112d
23,,5/9/2019 11:08:00 PM,100,50000,1,highDensity,0.0,D7,3,0,TOV112d
24,,5/9/2019 11:08:00 PM,0,50000,2,highDensity,0.0,E2,3,0,TOV112d
25,,5/9/2019 11:08:00 PM,1,50000,2,highDensity,0.0,E3,3,0,TOV112d
26,,5/9/2019 11:08:00 PM,10,50000,2,highDensity,0.0,E4,3,0,TOV112d
27,,5/9/2019 11:08:00 PM,25,50000,2,highDensity,0.0,E5,3,0,TOV112d
28,,5/9/2019 11:08:00 PM,50,50000,2,highDensity,0.0,E6,3,0,TOV112d
29,,5/9/2019 11:08:00 PM,100,50000,2,highDensity,0.0,E7,3,0,TOV112d
30,,5/9/2019 11:08:00 PM,0,50000,3,highDensity,0.0,F2,3,0,TOV112d
31,,5/9/2019 11:08:00 PM,1,50000,3,highDensity,0.0,F3,3,0,TOV112d
32,,5/9/2019 11:08:00 PM,10,50000,3,highDensity,0.0,F4,3,0,TOV112d
33,,5/9/2019 11:08:00 PM,25,50000,3,highDensity,0.0,F5,3,0,TOV112d
34,,5/9/2019 11:08:00 PM,50,50000,3,highDensity,0.0,F6,3,0,TOV112d
35,,5/9/2019 11:08:00 PM,100,50000,3,highDensity,0.0,F7,3,0,TOV112d
36,5.092800499999999,5/10/2019 12:13:00 PM,0,1000,1,lowDensity,0.5451388888888876,A2,3,1,TOV112d
37,9.141,5/10/2019 12:13:00 PM,1,1000,1,lowDensity,0.5451388888888876,A3,3,1,TOV112d
38,9.7898415,5/10/2019 12:13:00 PM,10,1000,1,lowDensity,0.5451388888888876,A4,3,1,TOV112d
39,8.0288105,5/10/2019 12:13:00 PM,25,1000,1,lowDensity,0.5451388888888876,A5,3,1,TOV112d
40,6.422515499999999,5/10/2019 12:13:00 PM,50,1000,1,lowDensity,0.5451388888888876,A6,3,1,TOV112d
41,5.7748565,5/10/2019 12:13:00 PM,100,1000,1,lowDensity,0.5451388888888876,A7,3,1,TOV112d
42,11.303981,5/10/2019 12:13:00 PM,0,1000,2,lowDensity,0.5451388888888876,B2,3,1,TOV112d
43,10.1635025,5/10/2019 12:13:00 PM,1,1000,2,lowDensity,0.5451388888888876,B3,3,1,TOV112d
44,9.447393,5/10/2019 12:13:00 PM,10,1000,2,lowDensity,0.5451388888888876,B4,3,1,TOV112d
45,13.522846,5/10/2019 12:13:00 PM,25,1000,2,lowDensity,0.5451388888888876,B5,3,1,TOV112d
46,8.692321,5/10/2019 12:13:00 PM,50,1000,2,lowDensity,0.5451388888888876,B6,3,1,TOV112d
47,7.5357105,5/10/2019 12:13:00 PM,100,1000,2,lowDensity,0.5451388888888876,B7,3,1,TOV112d
48,9.078288,5/10/2019 12:13:00 PM,0,1000,3,lowDensity,0.5451388888888876,C2,3,1,TOV112d
49,9.7508405,5/10/2019 12:13:00 PM,1,1000,3,lowDensity,0.5451388888888876,C3,3,1,TOV112d
50,11.70611,5/10/2019 12:13:00 PM,10,1000,3,lowDensity,0.5451388888888876,C4,3,1,TOV112d
51,12.1644,5/10/2019 12:13:00 PM,25,1000,3,lowDensity,0.5451388888888876,C5,3,1,TOV112d
52,8.225607,5/10/2019 12:13:00 PM,50,1000,3,lowDensity,0.5451388888888876,C6,3,1,TOV112d
53,11.531207,5/10/2019 12:13:00 PM,100,1000,3,lowDensity,0.5451388888888876,C7,3,1,TOV112d
54,,5/10/2019 12:13:00 PM,0,50000,1,highDensity,0.5451388888888876,D2,3,1,TOV112d
55,,5/10/2019 12:13:00 PM,1,50000,1,highDensity,0.5451388888888876,D3,3,1,TOV112d
56,,5/10/2019 12:13:00 PM,10,50000,1,highDensity,0.5451388888888876,D4,3,1,TOV112d
57,,5/10/2019 12:13:00 PM,25,50000,1,highDensity,0.5451388888888876,D5,3,1,TOV112d
58,,5/10/2019 12:13:00 PM,50,50000,1,highDensity,0.5451388888888876,D6,3,1,TOV112d
59,,5/10/2019 12:13:00 PM,100,50000,1,highDensity,0.5451388888888876,D7,3,1,TOV112d
60,,5/10/2019 12:13:00 PM,0,50000,2,highDensity,0.5451388888888876,E2,3,1,TOV112d
61,,5/10/2019 12:13:00 PM,1,50000,2,highDensity,0.5451388888888876,E3,3,1,TOV112d
62,,5/10/2019 12:13:00 PM,10,50000,2,highDensity,0.5451388888888876,E4,3,1,TOV112d
63,,5/10/2019 12:13:00 PM,25,50000,2,highDensity,0.5451388888888876,E5,3,1,TOV112d
64,,5/10/2019 12:13:00 PM,50,50000,2,highDensity,0.5451388888888876,E6,3,1,TOV112d
65,,5/10/2019 12:13:00 PM,100,50000,2,highDensity,0.5451388888888876,E7,3,1,TOV112d
66,,5/10/2019 12:13:00 PM,0,50000,3,highDensity,0.5451388888888876,F2,3,1,TOV112d
67,,5/10/2019 12:13:00 PM,1,50000,3,highDensity,0.5451388888888876,F3,3,1,TOV112d
68,,5/10/2019 12:13:00 PM,10,50000,3,highDensity,0.5451388888888876,F4,3,1,TOV112d
69,,5/10/2019 12:13:00 PM,25,50000,3,highDensity,0.5451388888888876,F5,3,1,TOV112d
70,,5/10/2019 12:13:00 PM,50,50000,3,highDensity,0.5451388888888876,F6,3,1,TOV112d
71,,5/10/2019 12:13:00 PM,100,50000,3,highDensity,0.5451388888888876,F7,3,1,TOV112d
72,8.308462500000001,5/11/2019 12:45:00 PM,0,1000,1,lowDensity,1.5673611111111125,A2,3,2,TOV112d
73,13.484545,5/11/2019 12:45:00 PM,1,1000,1,lowDensity,1.5673611111111125,A3,3,2,TOV112d
74,12.94129,5/11/2019 12:45:00 PM,10,1000,1,lowDensity,1.5673611111111125,A4,3,2,TOV112d
75,9.8242695,5/11/2019 12:45:00 PM,25,1000,1,lowDensity,1.5673611111111125,A5,3,2,TOV112d
76,8.574062999999999,5/11/2019 12:45:00 PM,50,1000,1,lowDensity,1.5673611111111125,A6,3,2,TOV112d
77,6.920247,5/11/2019 12:45:00 PM,100,1000,1,lowDensity,1.5673611111111125,A7,3,2,TOV112d
78,18.12186,5/11/2019 12:45:00 PM,0,1000,2,lowDensity,1.5673611111111125,B2,3,2,TOV112d
79,17.744695,5/11/2019 12:45:00 PM,1,1000,2,lowDensity,1.5673611111111125,B3,3,2,TOV112d
80,13.5941,5/11/2019 12:45:00 PM,10,1000,2,lowDensity,1.5673611111111125,B4,3,2,TOV112d
81,16.099875,5/11/2019 12:45:00 PM,25,1000,2,lowDensity,1.5673611111111125,B5,3,2,TOV112d
82,11.198193,5/11/2019 12:45:00 PM,50,1000,2,lowDensity,1.5673611111111125,B6,3,2,TOV112d
83,10.141325,5/11/2019 12:45:00 PM,100,1000,2,lowDensity,1.5673611111111125,B7,3,2,TOV112d
84,15.187365,5/11/2019 12:45:00 PM,0,1000,3,lowDensity,1.5673611111111125,C2,3,2,TOV112d
85,16.65634,5/11/2019 12:45:00 PM,1,1000,3,lowDensity,1.5673611111111125,C3,3,2,TOV112d
86,16.814809999999998,5/11/2019 12:45:00 PM,10,1000,3,lowDensity,1.5673611111111125,C4,3,2,TOV112d
87,15.57202,5/11/2019 12:45:00 PM,25,1000,3,lowDensity,1.5673611111111125,C5,3,2,TOV112d
88,12.0992175,5/11/2019 12:45:00 PM,50,1000,3,lowDensity,1.5673611111111125,C6,3,2,TOV112d
89,10.5538235,5/11/2019 12:45:00 PM,100,1000,3,lowDensity,1.5673611111111125,C7,3,2,TOV112d
90,,5/11/2019 12:45:00 PM,0,50000,1,highDensity,1.5673611111111125,D2,3,2,TOV112d
91,,5/11/2019 12:45:00 PM,1,50000,1,highDensity,1.5673611111111125,D3,3,2,TOV112d
92,,5/11/2019 12:45:00 PM,10,50000,1,highDensity,1.5673611111111125,D4,3,2,TOV112d
93,,5/11/2019 12:45:00 PM,25,50000,1,highDensity,1.5673611111111125,D5,3,2,TOV112d
94,,5/11/2019 12:45:00 PM,50,50000,1,highDensity,1.5673611111111125,D6,3,2,TOV112d
95,,5/11/2019 12:45:00 PM,100,50000,1,highDensity,1.5673611111111125,D7,3,2,TOV112d
96,,5/11/2019 12:45:00 PM,0,50000,2,highDensity,1.5673611111111125,E2,3,2,TOV112d
97,,5/11/2019 12:45:00 PM,1,50000,2,highDensity,1.5673611111111125,E3,3,2,TOV112d
98,,5/11/2019 12:45:00 PM,10,50000,2,highDensity,1.5673611111111125,E4,3,2,TOV112d
99,,5/11/2019 12:45:00 PM,25,50000,2,highDensity,1.5673611111111125,E5,3,2,TOV112d
100,,5/11/2019 12:45:00 PM,50,50000,2,highDensity,1.5673611111111125,E6,3,2,TOV112d
101,,5/11/2019 12:45:00 PM,100,50000,2,highDensity,1.5673611111111125,E7,3,2,TOV112d
102,,5/11/2019 12:45:00 PM,0,50000,3,highDensity,1.5673611111111125,F2,3,2,TOV112d
103,,5/11/2019 12:45:00 PM,1,50000,3,highDensity,1.5673611111111125,F3,3,2,TOV112d
104,,5/11/2019 12:45:00 PM,10,50000,3,highDensity,1.5673611111111125,F4,3,2,TOV112d
105,,5/11/2019 12:45:00 PM,25,50000,3,highDensity,1.5673611111111125,F5,3,2,TOV112d
106,,5/11/2019 12:45:00 PM,50,50000,3,highDensity,1.5673611111111125,F6,3,2,TOV112d
107,,5/11/2019 12:45:00 PM,100,50000,3,highDensity,1.5673611111111125,F7,3,2,TOV112d
108,15.083485,5/12/2019 6:29:00 PM,0,1000,1,lowDensity,2.80625,A2,3,3,TOV112d
109,24.32017,5/12/2019 6:29:00 PM,1,1000,1,lowDensity,2.80625,A3,3,3,TOV112d
110,17.3163,5/12/2019 6:29:00 PM,10,1000,1,lowDensity,2.80625,A4,3,3,TOV112d
111,11.70849,5/12/2019 6:29:00 PM,25,1000,1,lowDensity,2.80625,A5,3,3,TOV112d
112,9.975586,5/12/2019 6:29:00 PM,50,1000,1,lowDensity,2.80625,A6,3,3,TOV112d
113,8.082035000000001,5/12/2019 6:29:00 PM,100,1000,1,lowDensity,2.80625,A7,3,3,TOV112d
114,36.92385,5/12/2019 6:29:00 PM,0,1000,2,lowDensity,2.80625,B2,3,3,TOV112d
115,32.561845000000005,5/12/2019 6:29:00 PM,1,1000,2,lowDensity,2.80625,B3,3,3,TOV112d
116,18.976265,5/12/2019 6:29:00 PM,10,1000,2,lowDensity,2.80625,B4,3,3,TOV112d
117,19.126265,5/12/2019 6:29:00 PM,25,1000,2,lowDensity,2.80625,B5,3,3,TOV112d
118,14.23032,5/12/2019 6:29:00 PM,50,1000,2,lowDensity,2.80625,B6,3,3,TOV112d
119,12.12067,5/12/2019 6:29:00 PM,100,1000,2,lowDensity,2.80625,B7,3,3,TOV112d
120,27.554975,5/12/2019 6:29:00 PM,0,1000,3,lowDensity,2.80625,C2,3,3,TOV112d
121,29.45344,5/12/2019 6:29:00 PM,1,1000,3,lowDensity,2.80625,C3,3,3,TOV112d
122,21.854585,5/12/2019 6:29:00 PM,10,1000,3,lowDensity,2.80625,C4,3,3,TOV112d
123,19.155855000000003,5/12/2019 6:29:00 PM,25,1000,3,lowDensity,2.80625,C5,3,3,TOV112d
124,13.942765,5/12/2019 6:29:00 PM,50,1000,3,lowDensity,2.80625,C6,3,3,TOV112d
125,10.49362,5/12/2019 6:29:00 PM,100,1000,3,lowDensity,2.80625,C7,3,3,TOV112d
126,,5/12/2019 6:29:00 PM,0,50000,1,highDensity,2.80625,D2,3,3,TOV112d
127,,5/12/2019 6:29:00 PM,1,50000,1,highDensity,2.80625,D3,3,3,TOV112d
128,,5/12/2019 6:29:00 PM,10,50000,1,highDensity,2.80625,D4,3,3,TOV112d
129,,5/12/2019 6:29:00 PM,25,50000,1,highDensity,2.80625,D5,3,3,TOV112d
130,,5/12/2019 6:29:00 PM,50,50000,1,highDensity,2.80625,D6,3,3,TOV112d
131,,5/12/2019 6:29:00 PM,100,50000,1,highDensity,2.80625,D7,3,3,TOV112d
132,,5/12/2019 6:29:00 PM,0,50000,2,highDensity,2.80625,E2,3,3,TOV112d
133,,5/12/2019 6:29:00 PM,1,50000,2,highDensity,2.80625,E3,3,3,TOV112d
134,,5/12/2019 6:29:00 PM,10,50000,2,highDensity,2.80625,E4,3,3,TOV112d
135,,5/12/2019 6:29:00 PM,25,50000,2,highDensity,2.80625,E5,3,3,TOV112d
136,,5/12/2019 6:29:00 PM,50,50000,2,highDensity,2.80625,E6,3,3,TOV112d
137,,5/12/2019 6:29:00 PM,100,50000,2,highDensity,2.80625,E7,3,3,TOV112d
138,,5/12/2019 6:29:00 PM,0,50000,3,highDensity,2.80625,F2,3,3,TOV112d
139,,5/12/2019 6:29:00 PM,1,50000,3,highDensity,2.80625,F3,3,3,TOV112d
140,,5/12/2019 6:29:00 PM,10,50000,3,highDensity,2.80625,F4,3,3,TOV112d
141,,5/12/2019 6:29:00 PM,25,50000,3,highDensity,2.80625,F5,3,3,TOV112d
142,,5/12/2019 6:29:00 PM,50,50000,3,highDensity,2.80625,F6,3,3,TOV112d
